geoid,geoid20,year,total_pop
1400000US06037189600,6037189600,2018,3740
1400000US06037189702,6037189702,2018,2085
1400000US06037189703,6037189703,2018,2521
1400000US06037189704,6037189704,2018,717
1400000US06037189801,6037189801,2018,2208
1400000US06037189802,6037189802,2018,1715
1400000US06037189903,6037189903,2018,2009
1400000US06037189904,6037189904,2018,2402
1400000US06037189905,6037189905,2018,2402
1400000US06037189906,6037189906,2018,2842
1400000US06037189907,6037189907,2018,2275
1400000US06037190101,6037190101,2018,1720
1400000US06037190102,6037190102,2018,2883
1400000US06037190201,6037190201,2018,2533
1400000US06037190202,6037190202,2018,3328
1400000US06037190302,6037190302,2018,3359
1400000US06037190303,6037190303,2018,2291
1400000US06037190401,6037190401,2018,2863
1400000US06037190402,6037190402,2018,2405
1400000US06037190510,6037190510,2018,4240
1400000US06037190520,6037190520,2018,3873
1400000US06037190701,6037190701,2018,1957
1400000US06037190702,6037190702,2018,884
1400000US06037190801,6037190801,2018,2693
1400000US06037190802,6037190802,2018,2835
1400000US06037190901,6037190901,2018,4429
1400000US06037190902,6037190902,2018,3835
1400000US06037191000,6037191000,2018,4621
1400000US06037191110,6037191110,2018,3476
1400000US06037191120,6037191120,2018,4068
1400000US06037191201,6037191201,2018,4352
1400000US06037191203,6037191203,2018,2466
1400000US06037191204,6037191204,2018,2156
1400000US06037191301,6037191301,2018,2402
1400000US06037191302,6037191302,2018,2073
1400000US06037191410,6037191410,2018,4932
1400000US06037191420,6037191420,2018,3423
1400000US06037191500,6037191500,2018,5776
1400000US06037191610,6037191610,2018,4208
1400000US06037191620,6037191620,2018,2687
1400000US06037191710,6037191710,2018,2734
1400000US06037191720,6037191720,2018,3459
1400000US06037191810,6037191810,2018,3417
1400000US06037191820,6037191820,2018,3095
1400000US06037191901,6037191901,2018,2841
1400000US06037191902,6037191902,2018,2671
1400000US06037192001,6037192001,2018,2410
1400000US06037192002,6037192002,2018,2596
1400000US06037192300,6037192300,2018,2475
1400000US06037192410,6037192410,2018,3757
1400000US06037192420,6037192420,2018,4101
1400000US06037192510,6037192510,2018,3873
1400000US06037192520,6037192520,2018,5298
1400000US06037192610,6037192610,2018,4117
1400000US06037192620,6037192620,2018,3747
1400000US06037192700,6037192700,2018,3717
1400000US06037194101,6037194101,2018,3343
1400000US06037194102,6037194102,2018,3365
1400000US06037194200,6037194200,2018,3489
1400000US06037194300,6037194300,2018,3303
1400000US06037194401,6037194401,2018,2490
1400000US06037194402,6037194402,2018,3694
1400000US06037194500,6037194500,2018,1969
1400000US06037195100,6037195100,2018,5013
1400000US06037195201,6037195201,2018,3106
1400000US06037195202,6037195202,2018,3315
1400000US06037195300,6037195300,2018,3222
1400000US06037195400,6037195400,2018,4474
1400000US06037195500,6037195500,2018,5600
1400000US06037195600,6037195600,2018,3178
1400000US06037195710,6037195710,2018,4603
1400000US06037195720,6037195720,2018,2079
1400000US06037195802,6037195802,2018,2817
1400000US06037195803,6037195803,2018,2724
1400000US06037195804,6037195804,2018,2600
1400000US06037195901,6037195901,2018,2088
1400000US06037195902,6037195902,2018,1807
1400000US06037195903,6037195903,2018,2165
1400000US06037197200,6037197200,2018,3815
1400000US06037197300,6037197300,2018,4080
1400000US06037197410,6037197410,2018,4550
1400000US06037197420,6037197420,2018,3580
1400000US06037197500,6037197500,2018,3738
1400000US06037197600,6037197600,2018,2194
1400000US06037197700,6037197700,2018,5146
1400000US06037199001,6037199001,2018,877
1400000US06037199002,6037199002,2018,4772
1400000US06037199110,6037199110,2018,2643
1400000US06037199120,6037199120,2018,4377
1400000US06037199201,6037199201,2018,3650
1400000US06037199202,6037199202,2018,2993
1400000US06037199300,6037199300,2018,3665
1400000US06037199400,6037199400,2018,4396
1400000US06037199700,6037199700,2018,3119
1400000US06037199801,6037199801,2018,2876
1400000US06037199802,6037199802,2018,2552
1400000US06037199900,6037199900,2018,2799
1400000US06037201110,6037201110,2018,2214
1400000US06037201120,6037201120,2018,4024
1400000US06037201200,6037201200,2018,2710
1400000US06037201301,6037201301,2018,4038
1400000US06037201302,6037201302,2018,4287
1400000US06037201401,6037201401,2018,4855
1400000US06037201402,6037201402,2018,5149
1400000US06037201501,6037201501,2018,5356
1400000US06037201503,6037201503,2018,3446
1400000US06037201504,6037201504,2018,2243
1400000US06037201601,6037201601,2018,2282
1400000US06037201602,6037201602,2018,2780
1400000US06037201700,6037201700,2018,5737
1400000US06037203100,6037203100,2018,4426
1400000US06037203200,6037203200,2018,5168
1400000US06037203300,6037203300,2018,1982
1400000US06037203500,6037203500,2018,2984
1400000US06037203601,6037203601,2018,3123
1400000US06037203602,6037203602,2018,2115
1400000US06037203710,6037203710,2018,3161
1400000US06037203720,6037203720,2018,4237
1400000US06037203800,6037203800,2018,4941
1400000US06037203900,6037203900,2018,3176
1400000US06037204110,6037204110,2018,3299
1400000US06037204120,6037204120,2018,2960
1400000US06037204200,6037204200,2018,3680
1400000US06037204300,6037204300,2018,4986
1400000US06037204410,6037204410,2018,2309
1400000US06037204420,6037204420,2018,3094
1400000US06037204600,6037204600,2018,4121
1400000US06037204700,6037204700,2018,5676
1400000US06037204810,6037204810,2018,5462
1400000US06037204820,6037204820,2018,2145
1400000US06037204910,6037204910,2018,3263
1400000US06037204920,6037204920,2018,2639
1400000US06037205110,6037205110,2018,3861
1400000US06037205120,6037205120,2018,3521
1400000US06037206010,6037206010,2018,3943
1400000US06037206020,6037206020,2018,8666
1400000US06037206050,6037206050,2018,2046
1400000US06037206051,6037206051,2018,2986
1400000US06037206052,6037206052,2018,740
1400000US06037206053,6037206053,2018,3028
1400000US06037206054,6037206054,2018,2147
1400000US06037206201,6037206201,2018,1378
1400000US06037206202,6037206202,2018,2593
1400000US06037206301,6037206301,2018,1252
1400000US06037206302,6037206302,2018,429
1400000US06037206303,6037206303,2018,4020
1400000US06037207101,6037207101,2018,4068
1400000US06037207102,6037207102,2018,2866
1400000US06037207103,6037207103,2018,2324
1400000US06037207303,6037207303,2018,1978
1400000US06037207304,6037207304,2018,562
1400000US06037207305,6037207305,2018,2266
1400000US06037207306,6037207306,2018,2870
1400000US06037207307,6037207307,2018,869
1400000US06037207308,6037207308,2018,816
1400000US06037207400,6037207400,2018,1384
1400000US06037207501,6037207501,2018,2252
1400000US06037207502,6037207502,2018,2851
1400000US06037207711,6037207711,2018,2740
1400000US06037207712,6037207712,2018,1608
1400000US06037207901,6037207901,2018,1381
1400000US06037207902,6037207902,2018,4752
1400000US06037208001,6037208001,2018,4535
1400000US06037208002,6037208002,2018,3111
1400000US06037208301,6037208301,2018,2217
1400000US06037208302,6037208302,2018,4741
1400000US06037208401,6037208401,2018,4479
1400000US06037208402,6037208402,2018,2822
1400000US06037208501,6037208501,2018,2388
1400000US06037208502,6037208502,2018,3933
1400000US06037208610,6037208610,2018,4441
1400000US06037208620,6037208620,2018,4319
1400000US06037208710,6037208710,2018,4622
1400000US06037208720,6037208720,2018,4338
1400000US06037208801,6037208801,2018,2942
1400000US06037208802,6037208802,2018,3533
1400000US06037208902,6037208902,2018,2823
1400000US06037208903,6037208903,2018,4212
1400000US06037208904,6037208904,2018,4114
1400000US06037209103,6037209103,2018,3708
1400000US06037209104,6037209104,2018,2630
1400000US06037209105,6037209105,2018,1565
1400000US06037209106,6037209106,2018,4169
1400000US06037209201,6037209201,2018,1782
1400000US06037209202,6037209202,2018,2574
1400000US06037209300,6037209300,2018,4684
1400000US06037209401,6037209401,2018,4428
1400000US06037209402,6037209402,2018,3945
1400000US06037209403,6037209403,2018,3844
1400000US06037209510,6037209510,2018,3004
1400000US06037209520,6037209520,2018,2821
1400000US06037209810,6037209810,2018,2668
1400000US06037209820,6037209820,2018,3262
1400000US06037210010,6037210010,2018,3712
1400000US06037211000,6037211000,2018,5055
1400000US06037211121,6037211121,2018,2186
1400000US06037211122,6037211122,2018,3224
1400000US06037211123,6037211123,2018,1741
1400000US06037211124,6037211124,2018,3997
1400000US06037211201,6037211201,2018,2547
1400000US06037211202,6037211202,2018,2450
1400000US06037211310,6037211310,2018,3946
1400000US06037211320,6037211320,2018,3195
1400000US06037211410,6037211410,2018,2805
1400000US06037211420,6037211420,2018,3452
1400000US06037211500,6037211500,2018,4049
1400000US06037211701,6037211701,2018,2744
1400000US06037211703,6037211703,2018,4490
1400000US06037211704,6037211704,2018,2943
1400000US06037211802,6037211802,2018,4463
1400000US06037211803,6037211803,2018,3403
1400000US06037211804,6037211804,2018,3212
1400000US06037211910,6037211910,2018,4403
1400000US06037211921,6037211921,2018,2519
1400000US06037211922,6037211922,2018,3522
1400000US06037212101,6037212101,2018,3165
1400000US06037212102,6037212102,2018,2301
1400000US06037212202,6037212202,2018,3484
1400000US06037212203,6037212203,2018,2978
1400000US06037212204,6037212204,2018,3383
1400000US06037212303,6037212303,2018,3966
1400000US06037212304,6037212304,2018,1817
1400000US06037212305,6037212305,2018,3126
1400000US06037212306,6037212306,2018,3366
1400000US06037212410,6037212410,2018,4378
1400000US06037212420,6037212420,2018,3539
1400000US06037212501,6037212501,2018,1912
1400000US06037212502,6037212502,2018,2589
1400000US06037212610,6037212610,2018,3896
1400000US06037212620,6037212620,2018,4230
1400000US06037212701,6037212701,2018,2389
1400000US06037212702,6037212702,2018,3684
1400000US06037212800,6037212800,2018,3778
1400000US06037212900,6037212900,2018,4340
1400000US06037213100,6037213100,2018,3000
1400000US06037213201,6037213201,2018,4330
1400000US06037213202,6037213202,2018,3734
1400000US06037213310,6037213310,2018,3492
1400000US06037213320,6037213320,2018,2474
1400000US06037213401,6037213401,2018,5285
1400000US06037213402,6037213402,2018,4933
1400000US06037214000,6037214000,2018,3971
1400000US06037214100,6037214100,2018,3921
1400000US06037214400,6037214400,2018,2991
1400000US06037214501,6037214501,2018,2806
1400000US06037214503,6037214503,2018,3413
1400000US06037214504,6037214504,2018,2786
1400000US06037214505,6037214505,2018,2589
1400000US06037214600,6037214600,2018,2520
1400000US06037214700,6037214700,2018,2541
1400000US06037214800,6037214800,2018,2966
1400000US06037214902,6037214902,2018,2772
1400000US06037214903,6037214903,2018,1492
1400000US06037214904,6037214904,2018,1926
1400000US06037215101,6037215101,2018,2851
1400000US06037215102,6037215102,2018,3025
1400000US06037216100,6037216100,2018,2261
1400000US06037216201,6037216201,2018,2631
1400000US06037216202,6037216202,2018,2863
1400000US06037216301,6037216301,2018,2194
1400000US06037216302,6037216302,2018,2758
1400000US06037216401,6037216401,2018,3920
1400000US06037216402,6037216402,2018,2757
1400000US06037216700,6037216700,2018,3882
1400000US06037216800,6037216800,2018,3191
1400000US06037216901,6037216901,2018,3276
1400000US06037216902,6037216902,2018,1824
1400000US06037217001,6037217001,2018,2922
1400000US06037217002,6037217002,2018,4709
1400000US06037217101,6037217101,2018,2790
1400000US06037217102,6037217102,2018,3536
1400000US06037217200,6037217200,2018,3993
1400000US06037218110,6037218110,2018,3296
1400000US06037218120,6037218120,2018,4652
1400000US06037218210,6037218210,2018,3949
1400000US06037218220,6037218220,2018,3929
1400000US06037218300,6037218300,2018,5354
1400000US06037218400,6037218400,2018,4978
1400000US06037218500,6037218500,2018,2556
1400000US06037218600,6037218600,2018,3009
1400000US06037218701,6037218701,2018,2448
1400000US06037218702,6037218702,2018,2120
1400000US06037218800,6037218800,2018,2852
1400000US06037218900,6037218900,2018,6033
1400000US06037219010,6037219010,2018,3003
1400000US06037219020,6037219020,2018,4940
1400000US06037219300,6037219300,2018,4163
1400000US06037219500,6037219500,2018,1777
1400000US06037219700,6037219700,2018,4563
1400000US06037219800,6037219800,2018,2810
1400000US06037219901,6037219901,2018,4165
1400000US06037219902,6037219902,2018,3799
1400000US06037220000,6037220000,2018,5289
1400000US06037220100,6037220100,2018,2901
1400000US06037221110,6037221110,2018,3837
1400000US06037221120,6037221120,2018,3145
1400000US06037221210,6037221210,2018,3230
1400000US06037221220,6037221220,2018,3659
1400000US06037221302,6037221302,2018,5028
1400000US06037221303,6037221303,2018,2844
1400000US06037221304,6037221304,2018,3548
1400000US06037221401,6037221401,2018,3618
1400000US06037221402,6037221402,2018,2740
1400000US06037221500,6037221500,2018,4194
1400000US06037221601,6037221601,2018,3130
1400000US06037221602,6037221602,2018,2919
1400000US06037221710,6037221710,2018,2691
1400000US06037221810,6037221810,2018,2811
1400000US06037221820,6037221820,2018,2316
1400000US06037221900,6037221900,2018,3802
1400000US06037222001,6037222001,2018,3357
1400000US06037222002,6037222002,2018,5066
1400000US06037222100,6037222100,2018,4226
1400000US06037222200,6037222200,2018,3876
1400000US06037222500,6037222500,2018,5444
1400000US06037222600,6037222600,2018,5456
1400000US06037222700,6037222700,2018,4244
1400000US06037224010,6037224010,2018,2672
1400000US06037224020,6037224020,2018,2476
1400000US06037224200,6037224200,2018,2613
1400000US06037224310,6037224310,2018,2449
1400000US06037224320,6037224320,2018,3087
1400000US06037224410,6037224410,2018,3164
1400000US06037224420,6037224420,2018,2676
1400000US06037224600,6037224600,2018,3323
1400000US06037224701,6037224701,2018,2391
1400000US06037224702,6037224702,2018,4016
1400000US06037226001,6037226001,2018,2529
1400000US06037226002,6037226002,2018,1754
1400000US06037226410,6037226410,2018,3501
1400000US06037226420,6037226420,2018,5345
1400000US06037226701,6037226701,2018,3671
1400000US06037226702,6037226702,2018,3969
1400000US06037227010,6037227010,2018,5552
1400000US06037227020,6037227020,2018,3647
1400000US06037228100,6037228100,2018,5476
1400000US06037228210,6037228210,2018,4160
1400000US06037228220,6037228220,2018,4312
1400000US06037228310,6037228310,2018,4518
1400000US06037228320,6037228320,2018,3081
1400000US06037228410,6037228410,2018,3469
1400000US06037228420,6037228420,2018,3160
1400000US06037228500,6037228500,2018,5109
1400000US06037228600,6037228600,2018,5125
1400000US06037228710,6037228710,2018,3944
1400000US06037228720,6037228720,2018,4835
1400000US06037228800,6037228800,2018,5901
1400000US06037228900,6037228900,2018,2650
