geoid,geoid20,year,total_pop,snap_accepting_count,snap_rate
1400000US06037228720,6037228720,2017,4864,5,10.279605
1400000US06037228800,6037228800,2017,5509,11,19.967327
1400000US06037228900,6037228900,2017,2731,2,7.3233247
1400000US06037229100,6037229100,2017,5108,6,11.746281
1400000US06037229200,6037229200,2017,4656,5,10.738832
1400000US06037229300,6037229300,2017,5810,6,10.327023
1400000US06037229410,6037229410,2017,3469,4,11.530701
1400000US06037229420,6037229420,2017,4963,3,6.0447311
1400000US06037231100,6037231100,2017,3429,6,17.497812
1400000US06037231210,6037231210,2017,3496,2,5.7208238
1400000US06037231220,6037231220,2017,4635,5,10.787486
1400000US06037231300,6037231300,2017,,6,
1400000US06037231400,6037231400,2017,5199,2,3.8468935
1400000US06037231500,6037231500,2017,4975,4,8.0402012
1400000US06037231600,6037231600,2017,,10,
1400000US06037231710,6037231710,2017,3893,10,25.68713
1400000US06037231720,6037231720,2017,5046,8,15.854142
1400000US06037231800,6037231800,2017,5034,14,27.810886
1400000US06037231900,6037231900,2017,,12,
1400000US06037232110,6037232110,2017,2998,9,30.020014
1400000US06037232120,6037232120,2017,5555,5,9.0009003
1400000US06037232200,6037232200,2017,3015,1,3.3167496
1400000US06037232300,6037232300,2017,4753,4,8.4157372
1400000US06037232400,6037232400,2017,,6,
1400000US06037232500,6037232500,2017,4704,8,17.006804
1400000US06037232600,6037232600,2017,,5,
1400000US06037232700,6037232700,2017,,8,
1400000US06037232800,6037232800,2017,4016,7,17.430279
1400000US06037234000,6037234000,2017,,3,
1400000US06037234200,6037234200,2017,2359,2,8.4781685
1400000US06037234300,6037234300,2017,,7,
1400000US06037234501,6037234501,2017,2602,2,7.6863952
1400000US06037234502,6037234502,2017,2861,5,17.476406
1400000US06037234600,6037234600,2017,4739,9,18.991348
1400000US06037234700,6037234700,2017,3799,8,21.058174
1400000US06037234800,6037234800,2017,3519,1,2.8417163
1400000US06037234901,6037234901,2017,2781,6,21.574972
1400000US06037234902,6037234902,2017,3908,3,7.6765609
1400000US06037235100,6037235100,2017,4930,2,4.0567951
1400000US06037235201,6037235201,2017,2765,1,3.6166365
1400000US06037235202,6037235202,2017,4349,7,16.095654
1400000US06037236000,6037236000,2017,,2,
1400000US06037236100,6037236100,2017,,3,
1400000US06037236202,6037236202,2017,,2,
1400000US06037236203,6037236203,2017,3269,1,3.0590394
1400000US06037236400,6037236400,2017,4500,1,2.2222223
1400000US06037237101,6037237101,2017,3926,9,22.924095
1400000US06037237102,6037237102,2017,3224,4,12.406948
1400000US06037237201,6037237201,2017,3581,3,8.3775482
1400000US06037237202,6037237202,2017,4708,7,14.868309
1400000US06037237300,6037237300,2017,5080,6,11.811024
1400000US06037237401,6037237401,2017,3967,3,7.5623899
1400000US06037237402,6037237402,2017,3011,4,13.284623
1400000US06037237500,6037237500,2017,2785,2,7.1813288
1400000US06037237600,6037237600,2017,3687,4,10.848928
1400000US06037237710,6037237710,2017,3762,7,18.607124
1400000US06037237720,6037237720,2017,3368,1,2.9691212
1400000US06037237800,6037237800,2017,3684,3,8.1433229
1400000US06037237900,6037237900,2017,4379,6,13.701758
1400000US06037238000,6037238000,2017,5607,4,7.1339397
1400000US06037238100,6037238100,2017,4311,5,11.598237
1400000US06037238200,6037238200,2017,4878,4,8.2000818
1400000US06037238310,6037238310,2017,5220,4,7.6628351
1400000US06037238320,6037238320,2017,4155,3,7.2202168
1400000US06037238400,6037238400,2017,5301,8,15.091492
1400000US06037239201,6037239201,2017,3842,8,20.822489
1400000US06037239202,6037239202,2017,5589,11,19.681517
1400000US06037239310,6037239310,2017,4043,11,27.20752
1400000US06037239320,6037239320,2017,4358,2,4.5892611
1400000US06037239330,6037239330,2017,2995,6,20.033388
1400000US06037239501,6037239501,2017,3743,6,16.029922
1400000US06037239502,6037239502,2017,3905,2,5.1216388
1400000US06037239601,6037239601,2017,3573,8,22.390148
1400000US06037239602,6037239602,2017,3862,3,7.7679958
1400000US06037239701,6037239701,2017,4727,5,10.577534
1400000US06037239702,6037239702,2017,4099,9,21.956575
1400000US06037239801,6037239801,2017,3404,5,14.688601
1400000US06037239802,6037239802,2017,5393,9,16.688299
1400000US06037240010,6037240010,2017,3711,7,18.862841
1400000US06037240020,6037240020,2017,5595,6,10.723861
1400000US06037240200,6037240200,2017,5335,7,13.1209
1400000US06037240300,6037240300,2017,,6,
1400000US06037240401,6037240401,2017,5759,6,10.418475
1400000US06037240402,6037240402,2017,3756,3,7.9872203
1400000US06037240500,6037240500,2017,6552,7,10.683761
1400000US06037240600,6037240600,2017,5972,7,11.721366
1400000US06037240700,6037240700,2017,6651,7,10.524734
1400000US06037240800,6037240800,2017,4591,4,8.7126989
1400000US06037240900,6037240900,2017,,10,
1400000US06037241001,6037241001,2017,4456,1,2.2441652
1400000US06037241002,6037241002,2017,3956,7,17.694641
1400000US06037241110,6037241110,2017,3416,2,5.8548007
1400000US06037241120,6037241120,2017,5006,5,9.9880142
1400000US06037241201,6037241201,2017,2869,4,13.942141
1400000US06037241202,6037241202,2017,5376,5,9.3005953
1400000US06037241300,6037241300,2017,2441,1,4.0966816
1400000US06037241400,6037241400,2017,3557,1,2.811358
1400000US06037242000,6037242000,2017,4301,4,9.3001623
1400000US06037242200,6037242200,2017,,2,
1400000US06037242300,6037242300,2017,4901,3,6.1211996
1400000US06037242600,6037242600,2017,5133,4,7.7927136
1400000US06037242700,6037242700,2017,6155,3,4.8740859
1400000US06037243000,6037243000,2017,,7,
1400000US06037243100,6037243100,2017,6243,4,6.407176
1400000US06037262501,6037262501,2017,3993,1,2.5043826
1400000US06037262704,6037262704,2017,3608,1,2.7716186
1400000US06037262706,6037262706,2017,3794,3,7.9072218
1400000US06037264000,6037264000,2017,3104,1,3.2216494
1400000US06037264103,6037264103,2017,2743,1,3.6456435
1400000US06037264301,6037264301,2017,,1,
1400000US06037264302,6037264302,2017,,3,
1400000US06037265202,6037265202,2017,,5,
1400000US06037265301,6037265301,2017,10657,1,.93835038
1400000US06037265305,6037265305,2017,,1,
1400000US06037265510,6037265510,2017,,3,
1400000US06037265520,6037265520,2017,,2,
1400000US06037265700,6037265700,2017,,1,
1400000US06037267100,6037267100,2017,,1,
1400000US06037267200,6037267200,2017,,3,
1400000US06037267300,6037267300,2017,4751,4,8.4192801
1400000US06037267402,6037267402,2017,,2,
1400000US06037267502,6037267502,2017,3524,4,11.350738
1400000US06037267600,6037267600,2017,2755,8,29.038113
1400000US06037267800,6037267800,2017,2791,2,7.1658902
1400000US06037267901,6037267901,2017,2235,2,8.9485455
1400000US06037269000,6037269000,2017,5505,3,5.4495912
1400000US06037269100,6037269100,2017,4032,2,4.9603176
1400000US06037269601,6037269601,2017,3444,4,11.614402
1400000US06037269700,6037269700,2017,3877,3,7.7379417
1400000US06037269904,6037269904,2017,,2,
1400000US06037269905,6037269905,2017,2520,4,15.873015
1400000US06037269907,6037269907,2017,3097,2,6.4578624
1400000US06037270100,6037270100,2017,,6,
1400000US06037270200,6037270200,2017,3465,1,2.8860028
1400000US06037270300,6037270300,2017,2522,2,7.9302139
1400000US06037271200,6037271200,2017,2806,2,7.127584
1400000US06037271300,6037271300,2017,4629,3,6.4808812
1400000US06037271600,6037271600,2017,4755,1,2.1030495
1400000US06037271701,6037271701,2017,,2,
1400000US06037271702,6037271702,2017,4165,5,12.004802
1400000US06037271801,6037271801,2017,3395,1,2.945508
1400000US06037271802,6037271802,2017,,4,
1400000US06037271901,6037271901,2017,3334,1,2.9994001
1400000US06037271902,6037271902,2017,4110,2,4.8661799
1400000US06037272100,6037272100,2017,4620,4,8.6580086
1400000US06037272302,6037272302,2017,4367,2,4.579803
1400000US06037273100,6037273100,2017,2540,4,15.748032
1400000US06037273200,6037273200,2017,3249,3,9.2336102
1400000US06037273300,6037273300,2017,3273,1,3.055301
1400000US06037273402,6037273402,2017,,3,
1400000US06037273502,6037273502,2017,2886,2,6.930007
1400000US06037273700,6037273700,2017,2899,1,3.4494653
1400000US06037274100,6037274100,2017,4298,4,9.306654
1400000US06037275200,6037275200,2017,4019,1,2.4881811
1400000US06037275302,6037275302,2017,,3,
1400000US06037275400,6037275400,2017,3696,1,2.7056277
1400000US06037275500,6037275500,2017,5666,2,3.5298271
1400000US06037275602,6037275602,2017,,3,
1400000US06037275603,6037275603,2017,2782,1,3.5945363
1400000US06037276000,6037276000,2017,5452,1,1.8341893
1400000US06037276100,6037276100,2017,,5,
1400000US06037276500,6037276500,2017,5477,2,3.6516342
1400000US06037276601,6037276601,2017,4076,1,2.4533856
1400000US06037276604,6037276604,2017,,1,
1400000US06037277000,6037277000,2017,5422,1,1.8443379
1400000US06037277200,6037277200,2017,2336,2,8.5616436
1400000US06037278001,6037278001,2017,2570,7,27.237354
1400000US06037278102,6037278102,2017,3118,1,3.2071841
1400000US06037291110,6037291110,2017,3951,3,7.5930142
1400000US06037291120,6037291120,2017,2384,1,4.1946311
1400000US06037291130,6037291130,2017,3533,3,8.4913673
1400000US06037291210,6037291210,2017,5717,2,3.4983382
1400000US06037291220,6037291220,2017,3769,2,5.3064475
1400000US06037292000,6037292000,2017,,3,
1400000US06037293201,6037293201,2017,,7,
1400000US06037293202,6037293202,2017,,7,
1400000US06037293301,6037293301,2017,3020,2,6.6225166
1400000US06037293302,6037293302,2017,5698,1,1.7550018
1400000US06037293304,6037293304,2017,4466,5,11.195701
1400000US06037293306,6037293306,2017,2479,2,8.0677691
1400000US06037293307,6037293307,2017,2601,3,11.534025
1400000US06037294200,6037294200,2017,5201,9,17.304365
1400000US06037294301,6037294301,2017,2639,1,3.789314
1400000US06037294302,6037294302,2017,4440,4,9.0090094
1400000US06037294421,6037294421,2017,2989,7,23.419203
1400000US06037294510,6037294510,2017,4721,4,8.4727812
1400000US06037294520,6037294520,2017,3866,3,7.7599587
1400000US06037294610,6037294610,2017,4404,2,4.541326
1400000US06037294620,6037294620,2017,4540,4,8.8105726
1400000US06037294701,6037294701,2017,3226,3,9.2994423
1400000US06037294810,6037294810,2017,4101,3,7.315289
1400000US06037294820,6037294820,2017,3783,8,21.147238
1400000US06037294830,6037294830,2017,3921,3,7.6511092
1400000US06037294900,6037294900,2017,3748,3,8.0042686
1400000US06037295103,6037295103,2017,4938,4,8.1004457
1400000US06037296210,6037296210,2017,3161,3,9.4906673
1400000US06037296220,6037296220,2017,4500,4,8.8888893
1400000US06037296300,6037296300,2017,5011,3,5.9868288
1400000US06037296500,6037296500,2017,4010,1,2.4937656
1400000US06037296600,6037296600,2017,5000,11,22
1400000US06037296901,6037296901,2017,4041,3,7.4239049
1400000US06037296902,6037296902,2017,4104,1,2.4366472
1400000US06037297110,6037297110,2017,4946,8,16.174686
1400000US06037297120,6037297120,2017,3136,2,6.3775511
1400000US06037297201,6037297201,2017,4121,4,9.7063818
1400000US06037297202,6037297202,2017,4153,1,2.4078979
1400000US06037297300,6037297300,2017,2260,1,4.4247789
1400000US06037297400,6037297400,2017,3701,2,5.403945
1400000US06037297601,6037297601,2017,2763,1,3.6192544
1400000US06037297602,6037297602,2017,4048,1,2.4703557
1400000US06037300200,6037300200,2017,5580,4,7.1684589
1400000US06037300301,6037300301,2017,5864,2,3.4106412
1400000US06037300400,6037300400,2017,6156,1,1.6244315
1400000US06037300501,6037300501,2017,3047,2,6.5638332
1400000US06037300600,6037300600,2017,,4,
1400000US06037300701,6037300701,2017,6347,1,1.5755475
1400000US06037300800,6037300800,2017,8070,4,4.9566293
1400000US06037301000,6037301000,2017,4968,4,8.0515299
1400000US06037301100,6037301100,2017,6847,3,4.3814812
1400000US06037301203,6037301203,2017,4430,1,2.2573364
1400000US06037301204,6037301204,2017,5186,4,7.7130737
1400000US06037301206,6037301206,2017,5363,5,9.3231401
1400000US06037301502,6037301502,2017,6836,11,16.091282
1400000US06037301601,6037301601,2017,6602,8,12.11754
1400000US06037301602,6037301602,2017,4101,4,9.7537184
1400000US06037301701,6037301701,2017,3056,2,6.5445027
1400000US06037301801,6037301801,2017,4801,3,6.2486982
1400000US06037301802,6037301802,2017,4016,5,12.450199
1400000US06037301900,6037301900,2017,,2,
1400000US06037302002,6037302002,2017,3927,5,12.732366
1400000US06037302003,6037302003,2017,3803,4,10.518012
1400000US06037302004,6037302004,2017,4393,2,4.5526977
1400000US06037302102,6037302102,2017,6058,3,4.9521294
1400000US06037302103,6037302103,2017,5958,10,16.784155
1400000US06037302104,6037302104,2017,4145,3,7.2376356
1400000US06037302201,6037302201,2017,3787,5,13.203063
1400000US06037302202,6037302202,2017,5310,7,13.182674
1400000US06037302301,6037302301,2017,4432,2,4.5126352
1400000US06037302302,6037302302,2017,5512,5,9.0711174
1400000US06037302401,6037302401,2017,6527,10,15.320974
1400000US06037302503,6037302503,2017,4325,5,11.560694
1400000US06037302504,6037302504,2017,4210,5,11.876485
1400000US06037302505,6037302505,2017,4343,10,23.025558
1400000US06037302506,6037302506,2017,3397,2,5.887548
1400000US06037310400,6037310400,2017,3213,3,9.3370686
1400000US06037310501,6037310501,2017,4005,3,7.4906368
1400000US06037310601,6037310601,2017,6799,5,7.3540225
1400000US06037310602,6037310602,2017,2814,2,7.1073203
1400000US06037310701,6037310701,2017,2451,2,8.159935
1400000US06037310702,6037310702,2017,,4,
1400000US06037310703,6037310703,2017,4830,9,18.633541
1400000US06037310800,6037310800,2017,5224,5,9.5712099
1400000US06037310900,6037310900,2017,6401,2,3.1245117
1400000US06037311000,6037311000,2017,3845,3,7.8023405
1400000US06037311100,6037311100,2017,4064,3,7.3818898
1400000US06037311200,6037311200,2017,3199,1,3.1259768
1400000US06037311300,6037311300,2017,3963,3,7.5700226
1400000US06037311400,6037311400,2017,2299,3,13.049151
1400000US06037311500,6037311500,2017,5682,2,3.5198874
1400000US06037311600,6037311600,2017,,3,
1400000US06037311700,6037311700,2017,5876,2,3.403676
1400000US06037311801,6037311801,2017,2933,1,3.4094784
1400000US06037311802,6037311802,2017,3923,1,2.5490696
1400000US06037320100,6037320100,2017,,5,
1400000US06037320201,6037320201,2017,4413,1,2.2660322
1400000US06037320202,6037320202,2017,5766,2,3.4686091
1400000US06037320300,6037320300,2017,6835,12,17.556694
1400000US06037400204,6037400204,2017,,1,
1400000US06037400302,6037400302,2017,,1,
1400000US06037400304,6037400304,2017,7483,5,6.6818123
1400000US06037400403,6037400403,2017,4591,2,4.3563495
1400000US06037400602,6037400602,2017,4207,4,9.5079632
1400000US06037400800,6037400800,2017,,1,
1400000US06037400900,6037400900,2017,,3,
1400000US06037401002,6037401002,2017,3822,1,2.6164312
1400000US06037401101,6037401101,2017,5582,2,3.5829451
1400000US06037401102,6037401102,2017,3194,5,15.654352
1400000US06037401201,6037401201,2017,3332,1,3.0012004
1400000US06037401202,6037401202,2017,4787,12,25.067892
1400000US06037401203,6037401203,2017,5316,1,1.8811136
1400000US06037401303,6037401303,2017,2311,1,4.3271313
1400000US06037401304,6037401304,2017,4969,1,2.0124774
1400000US06037401311,6037401311,2017,6144,4,6.5104165
1400000US06037401312,6037401312,2017,5409,4,7.3950825
1400000US06037401500,6037401500,2017,6708,8,11.926059
1400000US06037401601,6037401601,2017,5362,4,7.4599032
1400000US06037401602,6037401602,2017,6264,3,4.7892718
1400000US06037401603,6037401603,2017,,3,
1400000US06037401701,6037401701,2017,,4,
1400000US06037401703,6037401703,2017,,4,
1400000US06037401704,6037401704,2017,,2,
1400000US06037401800,6037401800,2017,,5,
1400000US06037401902,6037401902,2017,5961,1,1.6775708
1400000US06037402001,6037402001,2017,3207,3,9.354537
1400000US06037402002,6037402002,2017,4186,2,4.7778311
1400000US06037402101,6037402101,2017,5198,1,1.9238168
1400000US06037402102,6037402102,2017,4801,9,18.746094
1400000US06037402200,6037402200,2017,7700,3,3.8961039
1400000US06037402301,6037402301,2017,5813,1,1.7202821
1400000US06037402303,6037402303,2017,3858,7,18.144115
1400000US06037402304,6037402304,2017,4381,7,15.978087
1400000US06037402402,6037402402,2017,,3,
1400000US06037402403,6037402403,2017,5143,2,3.8887808
1400000US06037402404,6037402404,2017,1894,2,10.559662
1400000US06037402406,6037402406,2017,5099,7,13.728182
1400000US06037402501,6037402501,2017,6137,7,11.406224
1400000US06037402502,6037402502,2017,,3,
1400000US06037402600,6037402600,2017,,5,
1400000US06037402702,6037402702,2017,6564,6,9.1407681
1400000US06037402703,6037402703,2017,4735,2,4.223865
1400000US06037402706,6037402706,2017,4166,6,14.402305
1400000US06037402801,6037402801,2017,4938,9,18.226002
1400000US06037402803,6037402803,2017,3054,3,9.8231831
1400000US06037402804,6037402804,2017,4152,2,4.8169556
1400000US06037402902,6037402902,2017,6923,4,5.777842
1400000US06037402903,6037402903,2017,4542,5,11.008367
1400000US06037402904,6037402904,2017,3672,3,8.1699343
1400000US06037403000,6037403000,2017,7307,5,6.8427534
1400000US06037403200,6037403200,2017,,1,
1400000US06037403304,6037403304,2017,,1,
1400000US06037403312,6037403312,2017,,1,
1400000US06037403316,6037403316,2017,6765,5,7.3909831
1400000US06037403317,6037403317,2017,4936,1,2.0259318
1400000US06037403318,6037403318,2017,6322,2,3.1635559
1400000US06037403319,6037403319,2017,4348,4,9.1996317
1400000US06037403320,6037403320,2017,5008,1,1.9968051
1400000US06037403321,6037403321,2017,6154,2,3.2499187
1400000US06037403322,6037403322,2017,,3,
1400000US06037403323,6037403323,2017,5500,3,5.4545455
1400000US06037403325,6037403325,2017,6257,3,4.7946301
1400000US06037403401,6037403401,2017,5518,1,1.8122509
1400000US06037403402,6037403402,2017,3706,2,5.3966541
1400000US06037403406,6037403406,2017,,3,
1400000US06037403408,6037403408,2017,6505,1,1.537279
1400000US06037403600,6037403600,2017,,1,
1400000US06037403702,6037403702,2017,3514,2,5.6915197
1400000US06037403721,6037403721,2017,4929,6,12.172854
1400000US06037403722,6037403722,2017,5990,6,10.016694
1400000US06037403801,6037403801,2017,6624,3,4.5289855
1400000US06037403802,6037403802,2017,6154,4,6.4998374
1400000US06037403901,6037403901,2017,3286,1,3.0432136
1400000US06037403902,6037403902,2017,5013,2,3.9896269
1400000US06037404000,6037404000,2017,4946,4,8.0873432
1400000US06037404100,6037404100,2017,7006,4,5.7093921
1400000US06037404201,6037404201,2017,3874,6,15.487868
1400000US06037404202,6037404202,2017,,1,
1400000US06037404301,6037404301,2017,5544,6,10.822511
1400000US06037404302,6037404302,2017,2240,2,8.9285717
1400000US06037404401,6037404401,2017,3964,3,7.5681129
1400000US06037404402,6037404402,2017,4752,2,4.2087541
1400000US06037404501,6037404501,2017,2525,4,15.841584
1400000US06037404503,6037404503,2017,2903,1,3.4447124
1400000US06037404504,6037404504,2017,4492,2,4.4523597
1400000US06037404600,6037404600,2017,1474,7,47.489822
1400000US06037404701,6037404701,2017,5608,3,5.3495007
1400000US06037404702,6037404702,2017,5882,7,11.900714
1400000US06037404703,6037404703,2017,3265,2,6.1255741
1400000US06037404801,6037404801,2017,,6,
1400000US06037404802,6037404802,2017,,2,
1400000US06037404803,6037404803,2017,,4,
1400000US06037404903,6037404903,2017,2728,4,14.662757
1400000US06037405001,6037405001,2017,6006,2,3.3300033
1400000US06037405002,6037405002,2017,3084,2,6.4850845
1400000US06037405101,6037405101,2017,5631,4,7.1035342
1400000US06037405102,6037405102,2017,4416,13,29.438406
1400000US06037405201,6037405201,2017,4830,3,6.2111802
1400000US06037405202,6037405202,2017,5216,2,3.8343558
1400000US06037405203,6037405203,2017,3807,1,2.6267402
1400000US06037405301,6037405301,2017,3618,3,8.2918739
1400000US06037405302,6037405302,2017,6037,1,1.6564518
1400000US06037405400,6037405400,2017,5347,4,7.4808302
1400000US06037405500,6037405500,2017,6804,1,1.4697237
1400000US06037405600,6037405600,2017,5746,5,8.7017059
1400000US06037405701,6037405701,2017,3844,2,5.2029138
1400000US06037405702,6037405702,2017,5253,8,15.229393
1400000US06037405800,6037405800,2017,5766,3,5.2029138
1400000US06037405900,6037405900,2017,3875,3,7.7419353
1400000US06037406000,6037406000,2017,5179,3,5.792624
1400000US06037406101,6037406101,2017,3450,3,8.695652
1400000US06037406102,6037406102,2017,,4,
1400000US06037406200,6037406200,2017,,10,
1400000US06037406300,6037406300,2017,6483,1,1.5424957
1400000US06037406500,6037406500,2017,6537,3,4.5892611
1400000US06037406601,6037406601,2017,5741,1,1.7418568
1400000US06037406602,6037406602,2017,5939,3,5.0513554
1400000US06037406701,6037406701,2017,3139,1,3.1857278
1400000US06037406702,6037406702,2017,5972,11,18.419291
1400000US06037406800,6037406800,2017,,1,
1400000US06037406901,6037406901,2017,,4,
1400000US06037406902,6037406902,2017,,2,
1400000US06037407001,6037407001,2017,5822,1,1.7176228
1400000US06037407101,6037407101,2017,4827,6,12.43008
1400000US06037407200,6037407200,2017,,5,
1400000US06037407301,6037407301,2017,4859,3,6.1741099
1400000US06037407302,6037407302,2017,3623,1,2.7601435
1400000US06037407400,6037407400,2017,2008,1,4.9800797
1400000US06037407501,6037407501,2017,4519,9,19.915911
1400000US06037407502,6037407502,2017,4067,2,4.9176297
1400000US06037407601,6037407601,2017,4473,9,20.120724
1400000US06037407602,6037407602,2017,3918,1,2.5523226
1400000US06037407701,6037407701,2017,5021,9,17.924717
1400000US06037407702,6037407702,2017,6887,4,5.808044
1400000US06037407802,6037407802,2017,3679,3,8.1543894
1400000US06037407900,6037407900,2017,,4,
1400000US06037408003,6037408003,2017,4142,2,4.8285851
1400000US06037408004,6037408004,2017,2515,1,3.9761431
1400000US06037408006,6037408006,2017,3634,3,8.2553663
1400000US06037408133,6037408133,2017,5601,4,7.141582
1400000US06037408137,6037408137,2017,4060,5,12.315271
1400000US06037408138,6037408138,2017,5623,1,1.7784101
1400000US06037408140,6037408140,2017,3999,3,7.5018754
1400000US06037408202,6037408202,2017,,6,
1400000US06037408211,6037408211,2017,,9,
1400000US06037408212,6037408212,2017,5468,2,3.6576445
1400000US06037408301,6037408301,2017,5926,6,10.124873
1400000US06037408302,6037408302,2017,4340,2,4.608295
1400000US06037408303,6037408303,2017,4355,2,4.5924225
1400000US06037408401,6037408401,2017,4267,2,4.6871338
1400000US06037408402,6037408402,2017,5939,2,3.3675704
1400000US06037408501,6037408501,2017,,4,
1400000US06037408503,6037408503,2017,5790,1,1.7271158
1400000US06037408504,6037408504,2017,4988,9,18.043304
1400000US06037408623,6037408623,2017,3113,2,6.4246707
1400000US06037408626,6037408626,2017,4623,1,2.1630976
1400000US06037408628,6037408628,2017,5197,1,1.9241871
1400000US06037408630,6037408630,2017,,3,
1400000US06037408704,6037408704,2017,,1,
1400000US06037408705,6037408705,2017,5418,3,5.5370984
1400000US06037408722,6037408722,2017,4527,1,2.2089684
1400000US06037408724,6037408724,2017,5416,2,3.6927621
1400000US06037408800,6037408800,2017,4033,10,24.795437
1400000US06037430002,6037430002,2017,,4,
1400000US06037430101,6037430101,2017,5381,13,24.159079
1400000US06037430102,6037430102,2017,4904,3,6.117455
1400000US06037430302,6037430302,2017,5624,1,1.7780939
1400000US06037430400,6037430400,2017,4877,6,12.302645
1400000US06037430502,6037430502,2017,6943,1,1.4402996
1400000US06037430600,6037430600,2017,4578,1,2.18436
1400000US06037430724,6037430724,2017,4895,2,4.0858016
1400000US06037430801,6037430801,2017,7046,4,5.67698
1400000US06037430802,6037430802,2017,4285,2,4.6674447
1400000US06037430901,6037430901,2017,4472,6,13.416816
1400000US06037430902,6037430902,2017,4622,2,4.3271313
1400000US06037431001,6037431001,2017,,4,
1400000US06037431002,6037431002,2017,3160,1,3.164557
1400000US06037431100,6037431100,2017,7537,2,2.6535757
1400000US06037431300,6037431300,2017,2715,1,3.6832414
1400000US06037431400,6037431400,2017,4157,2,4.811162
1400000US06037431501,6037431501,2017,4544,1,2.2007043
1400000US06037431502,6037431502,2017,4210,5,11.876485
1400000US06037431600,6037431600,2017,4489,3,6.6830029
1400000US06037431800,6037431800,2017,5465,3,5.4894786
1400000US06037431900,6037431900,2017,4156,2,4.8123198
1400000US06037432000,6037432000,2017,,4,
1400000US06037432101,6037432101,2017,4141,1,2.4148757
1400000US06037432102,6037432102,2017,5803,2,3.4464931
1400000US06037432202,6037432202,2017,4120,6,14.563107
1400000US06037432300,6037432300,2017,4551,2,4.3946385
1400000US06037432401,6037432401,2017,3633,3,8.257638
1400000US06037432402,6037432402,2017,6858,4,5.8326044
1400000US06037432500,6037432500,2017,,5,
1400000US06037432601,6037432601,2017,7069,4,5.6585088
1400000US06037432700,6037432700,2017,5673,8,14.101886
1400000US06037432801,6037432801,2017,2681,2,7.4599032
1400000US06037432802,6037432802,2017,5393,6,11.125533
1400000US06037432901,6037432901,2017,4332,6,13.850415
1400000US06037432902,6037432902,2017,3460,2,5.7803469
1400000US06037433101,6037433101,2017,,2,
1400000US06037433102,6037433102,2017,,9,
1400000US06037433200,6037433200,2017,6226,11,17.667845
1400000US06037433302,6037433302,2017,1593,3,18.832392
1400000US06037433304,6037433304,2017,5153,4,7.7624683
1400000US06037433305,6037433305,2017,5194,1,1.9252985
1400000US06037433306,6037433306,2017,3264,1,3.0637255
1400000US06037433401,6037433401,2017,,6,
1400000US06037433402,6037433402,2017,4472,8,17.889088
1400000US06037433403,6037433403,2017,4693,7,14.915833
1400000US06037433501,6037433501,2017,,6,
1400000US06037433503,6037433503,2017,,2,
1400000US06037433504,6037433504,2017,,3,
1400000US06037433601,6037433601,2017,5209,2,3.8395085
1400000US06037433602,6037433602,2017,3015,3,9.9502487
1400000US06037433700,6037433700,2017,,2,
1400000US06037433801,6037433801,2017,,5,
1400000US06037433802,6037433802,2017,,3,
1400000US06037433901,6037433901,2017,5718,10,17.488632
1400000US06037433902,6037433902,2017,,3,
1400000US06037434001,6037434001,2017,4170,1,2.3980815
1400000US06037434003,6037434003,2017,4444,4,9.0009003
1400000US06037434004,6037434004,2017,2844,1,3.5161743
1400000US06037460200,6037460200,2017,5584,1,1.790831
1400000US06037460301,6037460301,2017,4393,2,4.5526977
1400000US06037460302,6037460302,2017,4735,3,6.3357973
1400000US06037460502,6037460502,2017,4419,6,13.577732
1400000US06037460600,6037460600,2017,,3,
1400000US06037460700,6037460700,2017,4985,3,6.018054
1400000US06037460900,6037460900,2017,7181,3,4.177691
1400000US06037461000,6037461000,2017,6182,3,4.8527985
1400000US06037461100,6037461100,2017,5204,3,5.7647963
1400000US06037461200,6037461200,2017,4702,1,2.1267545
1400000US06037461300,6037461300,2017,6969,2,2.8698523
1400000US06037461400,6037461400,2017,3223,3,9.3080978
1400000US06037461501,6037461501,2017,4223,1,2.3679848
1400000US06037461502,6037461502,2017,7021,1,1.4242985
1400000US06037461600,6037461600,2017,6385,3,4.6985121
1400000US06037461901,6037461901,2017,5086,5,9.8309088
1400000US06037462001,6037462001,2017,4011,2,4.9862876
1400000US06037462002,6037462002,2017,4227,4,9.4629765
1400000US06037462100,6037462100,2017,5879,4,6.8038783
1400000US06037462201,6037462201,2017,3744,1,2.6709402
1400000US06037462202,6037462202,2017,2692,2,7.4294205
1400000US06037462301,6037462301,2017,4576,4,8.7412586
1400000US06037462302,6037462302,2017,3202,2,6.2460961
1400000US06037462400,6037462400,2017,3978,4,10.055305
1400000US06037462500,6037462500,2017,6761,6,8.8744268
1400000US06037462700,6037462700,2017,5268,3,5.6947608
1400000US06037462800,6037462800,2017,2782,1,3.5945363
1400000US06037462900,6037462900,2017,3769,2,5.3064475
1400000US06037463000,6037463000,2017,2305,5,21.691975
1400000US06037463102,6037463102,2017,,10,
1400000US06037463300,6037463300,2017,1962,1,5.0968399
1400000US06037463400,6037463400,2017,5802,2,3.4470873
1400000US06037463500,6037463500,2017,6134,1,1.6302576
1400000US06037463601,6037463601,2017,5883,2,3.399626
1400000US06037463602,6037463602,2017,5586,2,3.5803795
1400000US06037463700,6037463700,2017,2643,3,11.350738
1400000US06037464000,6037464000,2017,5965,3,5.0293379
