geoid,geoid20,year,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct
1400000US06037237900,6037237900,2014,3793,763,20.116003,1738,45.821251
1400000US06037238000,6037238000,2014,5711,1098,19.226055,1776,31.097881
1400000US06037238100,6037238100,2014,4867,973,19.991781,1726,35.463326
1400000US06037238200,6037238200,2014,5068,1073,21.17206,3095,61.069454
1400000US06037238310,6037238310,2014,4705,2475,52.603615,3725,79.171097
1400000US06037238320,6037238320,2014,3662,1441,39.350082,2704,73.839432
1400000US06037238400,6037238400,2014,4870,705,14.476386,1850,37.987679
1400000US06037239201,6037239201,2014,3509,1483,42.262753,2786,79.395836
1400000US06037239202,6037239202,2014,4577,1543,33.71204,3573,78.064232
1400000US06037239310,6037239310,2014,4004,1135,28.346653,2851,71.203796
1400000US06037239320,6037239320,2014,3665,1172,31.978172,2465,67.257843
1400000US06037239330,6037239330,2014,3140,931,29.649681,2194,69.872612
1400000US06037239501,6037239501,2014,3412,1198,35.11137,2393,70.134819
1400000US06037239502,6037239502,2014,3295,1507,45.735962,2192,66.52504
1400000US06037239601,6037239601,2014,3544,1609,45.400677,2952,83.295708
1400000US06037239602,6037239602,2014,3595,1382,38.44228,2810,78.164116
1400000US06037239701,6037239701,2014,4753,2409,50.683777,3933,82.747742
1400000US06037239702,6037239702,2014,3736,1434,38.383297,2653,71.01178
1400000US06037239801,6037239801,2014,3382,1641,48.521584,2721,80.455353
1400000US06037239802,6037239802,2014,4596,1553,33.790253,3770,82.027847
1400000US06037240010,6037240010,2014,3775,1670,44.238411,2682,71.046356
1400000US06037240020,6037240020,2014,5489,1685,30.69776,3516,64.055382
1400000US06037240200,6037240200,2014,5545,2331,42.037872,4069,73.381424
1400000US06037240301,6037240301,2014,2910,927,31.855671,1831,62.920963
1400000US06037240302,6037240302,2014,2138,681,31.852198,1346,62.956032
1400000US06037240401,6037240401,2014,4832,1787,36.982616,2996,62.003311
1400000US06037240402,6037240402,2014,3717,1478,39.763248,2680,72.101158
1400000US06037240500,6037240500,2014,5873,2540,43.248764,4619,78.648048
1400000US06037240600,6037240600,2014,4333,1450,33.464111,2944,67.943687
1400000US06037240700,6037240700,2014,5908,1657,28.046717,3754,63.540962
1400000US06037240800,6037240800,2014,5047,1714,33.96077,3576,70.853973
1400000US06037240901,6037240901,2014,1981,801,40.434124,1533,77.385162
1400000US06037240902,6037240902,2014,4057,1641,40.448608,3138,77.347794
1400000US06037241001,6037241001,2014,4048,1812,44.762844,2822,69.71344
1400000US06037241002,6037241002,2014,4484,1186,26.449598,2848,63.514717
1400000US06037241110,6037241110,2014,3097,1243,40.135616,2113,68.227318
1400000US06037241120,6037241120,2014,4857,2184,44.96603,3763,77.475807
1400000US06037241201,6037241201,2014,2763,841,30.437929,1547,55.989864
1400000US06037241202,6037241202,2014,4914,1678,34.147335,3119,63.471714
1400000US06037241300,6037241300,2014,2124,709,33.380413,1201,56.544254
1400000US06037241400,6037241400,2014,3323,995,29.942823,2298,69.154381
1400000US06037242000,6037242000,2014,3892,1564,40.184994,2582,66.341209
1400000US06037242100,6037242100,2014,3490,2253,64.555878,2990,85.673355
1400000US06037242201,6037242201,2014,2974,1230,41.35844,2068,69.53598
1400000US06037242202,6037242202,2014,2930,1212,41.365189,2037,69.522186
1400000US06037242300,6037242300,2014,4834,1513,31.299131,3274,67.728592
1400000US06037242600,6037242600,2014,4565,3096,67.820374,3755,82.256294
1400000US06037242700,6037242700,2014,4595,1833,39.891186,3875,84.330795
1400000US06037243001,6037243001,2014,3058,947,30.967953,2128,69.587967
1400000US06037243002,6037243002,2014,3455,1068,30.911722,2404,69.580315
1400000US06037243100,6037243100,2014,6110,2879,47.119476,4478,73.289688
1400000US06037261102,6037261102,2014,4155,418,10.060168,698,16.799038
1400000US06037261103,6037261103,2014,1220,80,6.5573769,115,9.4262295
1400000US06037261104,6037261104,2014,2696,176,6.5281901,254,9.4213648
1400000US06037261200,6037261200,2014,3876,155,3.9989681,450,11.609907
1400000US06037262100,6037262100,2014,2902,143,4.9276361,207,7.1330118
1400000US06037262200,6037262200,2014,4474,162,3.6209209,295,6.5936522
1400000US06037262301,6037262301,2014,2324,180,7.7452669,235,10.111876
1400000US06037262302,6037262302,2014,3066,46,1.5003262,147,4.7945204
1400000US06037262303,6037262303,2014,3017,132,4.3752069,221,7.3251576
1400000US06037262400,6037262400,2014,3144,108,3.4351146,123,3.9122138
1400000US06037262501,6037262501,2014,3771,148,3.9246883,207,5.4892602
1400000US06037262601,6037262601,2014,3729,258,6.918745,328,8.7959242
1400000US06037262604,6037262604,2014,6312,240,3.8022814,540,8.5551329
1400000US06037262704,6037262704,2014,3452,196,5.6778679,435,12.601391
1400000US06037262706,6037262706,2014,3555,135,3.7974684,229,6.4416313
1400000US06037262802,6037262802,2014,3430,52,1.516035,278,8.1049566
1400000US06037264000,6037264000,2014,3238,247,7.6281657,368,11.36504
1400000US06037264102,6037264102,2014,2802,309,11.027837,450,16.059958
1400000US06037264103,6037264103,2014,2258,293,12.976085,511,22.630646
1400000US06037264303,6037264303,2014,2642,173,6.5480695,401,15.177896
1400000US06037264304,6037264304,2014,2486,162,6.5164924,378,15.205149
1400000US06037264305,6037264305,2014,4456,254,5.7001796,733,16.44973
1400000US06037264306,6037264306,2014,1179,68,5.7675996,195,16.53944
1400000US06037265100,6037265100,2014,2572,288,11.197512,398,15.474339
1400000US06037265201,6037265201,2014,2139,367,17.157551,562,26.27396
1400000US06037265203,6037265203,2014,2047,366,17.879824,502,24.523693
1400000US06037265204,6037265204,2014,1751,314,17.93261,430,24.557396
1400000US06037265301,6037265301,2014,,,,,
1400000US06037265303,6037265303,2014,5230,3932,75.181641,4517,86.367111
1400000US06037265304,6037265304,2014,2691,2076,77.146042,2362,87.774063
1400000US06037265306,6037265306,2014,1089,654,60.055096,756,69.421486
1400000US06037265307,6037265307,2014,2540,1527,60.118111,1765,69.48819
1400000US06037265410,6037265410,2014,1523,94,6.172029,307,20.157583
1400000US06037265420,6037265420,2014,2002,266,13.286714,323,16.133865
1400000US06037265521,6037265521,2014,1302,458,35.176651,591,45.391705
1400000US06037265522,6037265522,2014,2510,884,35.219124,1138,45.338646
1400000US06037265523,6037265523,2014,1878,284,15.122471,444,23.642172
1400000US06037265524,6037265524,2014,2379,360,15.132408,563,23.665405
1400000US06037265601,6037265601,2014,2819,76,2.6959915,479,16.99184
1400000US06037265602,6037265602,2014,2925,336,11.48718,626,21.401709
1400000US06037265701,6037265701,2014,3480,255,7.3275862,506,14.54023
1400000US06037265702,6037265702,2014,1523,111,7.2882471,221,14.510834
1400000US06037267101,6037267101,2014,2762,277,10.028964,490,17.740768
1400000US06037267102,6037267102,2014,3532,354,10.02265,626,17.723669
1400000US06037267201,6037267201,2014,2677,173,6.4624581,501,18.714979
1400000US06037267202,6037267202,2014,2570,166,6.4591441,481,18.715954
1400000US06037267300,6037267300,2014,4838,1143,23.625465,2313,47.809013
1400000US06037267403,6037267403,2014,2955,457,15.465313,920,31.133671
1400000US06037267404,6037267404,2014,3117,468,15.014437,964,30.927174
1400000US06037267405,6037267405,2014,2298,229,9.9651871,580,25.239338
1400000US06037267406,6037267406,2014,2314,230,9.9394989,584,25.237684
1400000US06037267502,6037267502,2014,3077,268,8.7097826,640,20.79948
1400000US06037267503,6037267503,2014,2904,374,12.878788,1223,42.114326
1400000US06037267504,6037267504,2014,3767,485,12.874967,1587,42.129017
1400000US06037267600,6037267600,2014,2757,201,7.2905331,705,25.571274
1400000US06037267700,6037267700,2014,3371,277,8.2171459,719,21.328983
1400000US06037267800,6037267800,2014,2939,81,2.7560394,338,11.50051
1400000US06037267901,6037267901,2014,2358,192,8.1424932,370,15.691264
1400000US06037267902,6037267902,2014,3487,322,9.2342987,624,17.895039
1400000US06037269000,6037269000,2014,5236,259,4.9465241,687,13.120703
1400000US06037269100,6037269100,2014,4185,418,9.9880524,836,19.976105
1400000US06037269300,6037269300,2014,4368,150,3.4340658,480,10.989011
1400000US06037269500,6037269500,2014,3991,230,5.7629666,408,10.223001
1400000US06037269601,6037269601,2014,3071,822,26.766525,1818,59.198959
1400000US06037269602,6037269602,2014,3146,890,28.289892,1527,48.537827
1400000US06037269700,6037269700,2014,3783,348,9.199048,1213,32.064499
1400000US06037269800,6037269800,2014,3534,619,17.515564,1173,33.191849
1400000US06037269903,6037269903,2014,3728,583,15.638412,1318,35.354076
1400000US06037269905,6037269905,2014,2971,240,8.0780878,623,20.96937
1400000US06037269906,6037269906,2014,2763,430,15.562794,909,32.899021
1400000US06037269907,6037269907,2014,2634,492,18.678816,899,34.1306
1400000US06037269908,6037269908,2014,1856,402,21.659483,716,38.577587
1400000US06037269909,6037269909,2014,1883,407,21.614445,726,38.555496
1400000US06037270101,6037270101,2014,2952,471,15.955284,978,33.130081
1400000US06037270102,6037270102,2014,1548,247,15.956073,513,33.139534
1400000US06037270200,6037270200,2014,3983,789,19.809189,1822,45.744415
1400000US06037270300,6037270300,2014,2410,366,15.186722,666,27.634855
1400000US06037271100,6037271100,2014,2459,367,14.924767,781,31.760878
1400000US06037271200,6037271200,2014,2566,311,12.120031,866,33.749027
1400000US06037271300,6037271300,2014,4430,427,9.6388264,1099,24.808126
1400000US06037271400,6037271400,2014,3723,387,10.394843,517,13.88665
1400000US06037271500,6037271500,2014,3208,234,7.2942643,470,14.650873
1400000US06037271600,6037271600,2014,4459,776,17.403006,1452,32.563354
1400000US06037271702,6037271702,2014,4484,1123,25.044603,1489,33.206959
1400000US06037271703,6037271703,2014,2605,266,10.211132,436,16.737043
1400000US06037271704,6037271704,2014,3125,318,10.176,523,16.736
1400000US06037271801,6037271801,2014,3782,1026,27.128504,1533,40.534107
1400000US06037271803,6037271803,2014,2618,504,19.251337,1174,44.843391
1400000US06037271804,6037271804,2014,3996,768,19.219219,1791,44.81982
1400000US06037271901,6037271901,2014,3222,402,12.476723,1138,35.319675
1400000US06037271902,6037271902,2014,4070,300,7.3710074,1122,27.567568
1400000US06037272100,6037272100,2014,4357,470,10.787239,1036,23.777828
1400000US06037272201,6037272201,2014,2677,268,10.011207,953,35.599552
1400000US06037272202,6037272202,2014,3548,530,14.937993,1518,42.784668
1400000US06037272301,6037272301,2014,3202,410,12.804497,914,28.544659
1400000US06037272302,6037272302,2014,4107,670,16.31361,1529,37.229122
1400000US06037273100,6037273100,2014,2122,191,9.0009422,278,13.100848
1400000US06037273200,6037273200,2014,3486,790,22.662077,1365,39.156628
1400000US06037273300,6037273300,2014,3734,466,12.479915,1358,36.368507
1400000US06037273403,6037273403,2014,2022,292,14.441148,499,24.678535
1400000US06037273404,6037273404,2014,1097,159,14.494075,271,24.703737
1400000US06037273502,6037273502,2014,3017,371,12.296984,792,26.251244
1400000US06037273600,6037273600,2014,2368,304,12.837838,351,14.822635
1400000US06037273700,6037273700,2014,2863,295,10.303877,486,16.975201
1400000US06037273800,6037273800,2014,3367,395,11.731512,722,21.443422
1400000US06037273902,6037273902,2014,3617,420,11.611833,646,17.860106
1400000US06037274100,6037274100,2014,4416,562,12.726449,976,22.10145
1400000US06037274202,6037274202,2014,3816,337,8.8312368,629,16.483229
1400000US06037275101,6037275101,2014,1248,33,2.6442308,287,22.996796
1400000US06037275102,6037275102,2014,4521,413,9.1351471,2425,53.638577
1400000US06037275200,6037275200,2014,4101,926,22.579859,1905,46.452084
1400000US06037275311,6037275311,2014,6064,385,6.3489447,1993,32.866096
1400000US06037275312,6037275312,2014,2210,357,16.153847,530,23.981901
1400000US06037275313,6037275313,2014,2629,425,16.165842,631,24.001522
1400000US06037275400,6037275400,2014,3379,164,4.853507,539,15.951465
1400000US06037275500,6037275500,2014,5140,1346,26.186769,3145,61.186771
1400000US06037275603,6037275603,2014,3003,340,11.322011,767,25.541126
1400000US06037275604,6037275604,2014,4287,429,10.006998,870,20.293911
1400000US06037275605,6037275605,2014,2885,289,10.017331,585,20.277296
1400000US06037276000,6037276000,2014,5570,282,5.0628366,687,12.333932
1400000US06037276101,6037276101,2014,1990,300,15.075377,625,31.407036
1400000US06037276102,6037276102,2014,3999,603,15.07877,1257,31.432858
1400000US06037276400,6037276400,2014,4155,379,9.1215401,554,13.333333
1400000US06037276500,6037276500,2014,1759,150,8.5275726,273,15.520182
1400000US06037276601,6037276601,2014,3902,343,8.7903643,516,13.223988
1400000US06037276605,6037276605,2014,2825,208,7.3628321,592,20.955751
1400000US06037276606,6037276606,2014,2576,189,7.3369565,539,20.923914
1400000US06037276607,6037276607,2014,2274,402,17.678101,621,27.308706
1400000US06037276608,6037276608,2014,1714,303,17.677946,468,27.30455
1400000US06037277000,6037277000,2014,5636,199,3.5308731,684,12.136267
1400000US06037277100,6037277100,2014,3056,264,8.6387434,634,20.746073
1400000US06037277200,6037277200,2014,2595,405,15.606936,711,27.398844
1400000US06037277400,6037277400,2014,1613,432,26.782393,701,43.459393
1400000US06037278001,6037278001,2014,2371,322,13.580768,741,31.252636
1400000US06037278102,6037278102,2014,2958,113,3.8201487,414,13.995943
1400000US06037291110,6037291110,2014,3339,860,25.756214,1744,52.231209
1400000US06037291120,6037291120,2014,2194,774,35.27803,1452,66.180489
1400000US06037291130,6037291130,2014,3580,702,19.608938,1609,44.944134
1400000US06037291210,6037291210,2014,5334,1438,26.959129,3008,56.392952
1400000US06037291220,6037291220,2014,3594,976,27.156372,1850,51.474682
1400000US06037291300,6037291300,2014,2296,163,7.0993032,460,20.034843
1400000US06037292001,6037292001,2014,5853,1541,26.328379,3009,51.409534
1400000US06037292002,6037292002,2014,777,204,26.254826,399,51.351353
1400000US06037293203,6037293203,2014,2944,318,10.80163,1146,38.926632
1400000US06037293204,6037293204,2014,3824,414,10.82636,1489,38.938286
1400000US06037293205,6037293205,2014,3814,1422,37.283691,2590,67.907707
1400000US06037293206,6037293206,2014,2502,933,37.290169,1698,67.865707
1400000US06037293301,6037293301,2014,2897,282,9.7342081,610,21.056265
1400000US06037293302,6037293302,2014,5465,859,15.718206,1916,35.059471
1400000US06037293304,6037293304,2014,4460,815,18.273542,2296,51.47982
1400000US06037293306,6037293306,2014,2309,285,12.343005,469,20.311823
1400000US06037293307,6037293307,2014,2762,522,18.899349,1143,41.383057
1400000US06037294110,6037294110,2014,4489,751,16.729784,1922,42.815773
1400000US06037294120,6037294120,2014,2376,462,19.444445,1306,54.966331
1400000US06037294200,6037294200,2014,5545,915,16.501352,2344,42.272316
1400000US06037294301,6037294301,2014,2742,322,11.743253,944,34.427425
1400000US06037294302,6037294302,2014,5276,1237,23.445793,3260,61.789234
1400000US06037294410,6037294410,2014,4982,1289,25.873144,2202,44.199116
1400000US06037294421,6037294421,2014,3106,731,23.535093,1779,57.276241
1400000US06037294510,6037294510,2014,4570,1511,33.063457,3075,67.286652
1400000US06037294520,6037294520,2014,3642,926,25.425591,1839,50.494232
1400000US06037294610,6037294610,2014,4152,1455,35.043354,2511,60.476879
1400000US06037294620,6037294620,2014,4673,965,20.650545,2350,50.288895
1400000US06037294701,6037294701,2014,3147,1053,33.460438,2076,65.96759
1400000US06037294810,6037294810,2014,4518,1992,44.090305,3565,78.906593
1400000US06037294820,6037294820,2014,3770,1607,42.625996,2875,76.259949
1400000US06037294830,6037294830,2014,3786,1521,40.174328,2681,70.813522
1400000US06037294900,6037294900,2014,3492,1627,46.592209,2475,70.876289
1400000US06037295103,6037295103,2014,4957,179,3.6110551,547,11.0349
1400000US06037296210,6037296210,2014,2835,1220,43.033508,1883,66.419754
1400000US06037296220,6037296220,2014,4411,1774,40.217636,3290,74.586258
1400000US06037296300,6037296300,2014,4216,380,9.0132828,936,22.201139
1400000US06037296401,6037296401,2014,3266,227,6.950398,602,18.432333
1400000US06037296402,6037296402,2014,2768,322,11.632948,623,22.507225
1400000US06037296500,6037296500,2014,4160,1166,28.028847,2313,55.60096
1400000US06037296600,6037296600,2014,5258,1733,32.959301,3491,66.394066
1400000US06037296901,6037296901,2014,3974,586,14.745848,1526,38.399597
1400000US06037296902,6037296902,2014,3879,706,18.200567,1531,39.468937
1400000US06037297001,6037297001,2014,2327,57,2.4495058,303,13.021057
1400000US06037297002,6037297002,2014,2610,65,2.4904215,341,13.065134
1400000US06037297110,6037297110,2014,5040,1826,36.23016,3034,60.198414
1400000US06037297120,6037297120,2014,3701,887,23.966496,1948,52.634422
1400000US06037297201,6037297201,2014,3662,691,18.869471,1590,43.418896
1400000US06037297202,6037297202,2014,4005,489,12.209738,1199,29.937578
1400000US06037297300,6037297300,2014,2176,165,7.5827208,347,15.946692
1400000US06037297400,6037297400,2014,3694,283,7.6610718,562,15.213861
1400000US06037297501,6037297501,2014,2681,345,12.868333,532,19.843342
1400000US06037297502,6037297502,2014,2426,312,12.860676,481,19.826876
1400000US06037297601,6037297601,2014,2704,213,7.8772187,507,18.75
1400000US06037297602,6037297602,2014,3791,430,11.342653,885,23.344765
1400000US06037300100,6037300100,2014,5846,203,3.4724598,693,11.854259
1400000US06037300200,6037300200,2014,5752,391,6.7976356,863,15.003477
1400000US06037300301,6037300301,2014,6652,356,5.3517737,917,13.785328
1400000US06037300400,6037300400,2014,5470,276,5.0457039,868,15.868373
1400000US06037300501,6037300501,2014,2840,316,11.12676,531,18.697184
1400000US06037300503,6037300503,2014,4160,391,9.3990383,959,23.052885
1400000US06037300601,6037300601,2014,2956,280,9.4722595,826,27.943167
1400000US06037300602,6037300602,2014,6359,597,9.3882685,1806,28.400692
1400000US06037300701,6037300701,2014,6412,232,3.6182158,1144,17.841547
1400000US06037300702,6037300702,2014,5281,451,8.5400496,714,13.520166
1400000US06037300800,6037300800,2014,7188,1127,15.678909,2291,31.872566
1400000US06037300901,6037300901,2014,6082,175,2.8773429,288,4.7352843
1400000US06037300902,6037300902,2014,2078,235,11.308951,324,15.591915
1400000US06037301000,6037301000,2014,5149,363,7.0499125,1944,37.754906
1400000US06037301100,6037301100,2014,6627,715,10.789196,1856,28.006639
1400000US06037301203,6037301203,2014,4588,293,6.3862247,1474,32.127289
1400000US06037301204,6037301204,2014,5124,935,18.247463,2439,47.599533
1400000US06037301205,6037301205,2014,2215,55,2.4830699,199,8.9841986
1400000US06037301206,6037301206,2014,5417,1288,23.776999,2364,43.640392
1400000US06037301300,6037301300,2014,2097,101,4.8164043,192,9.1559372
1400000US06037301400,6037301400,2014,3858,77,1.9958528,332,8.6054955
1400000US06037301501,6037301501,2014,1819,46,2.528862,459,25.233644
1400000US06037301502,6037301502,2014,7011,1505,21.466267,3912,55.798031
1400000US06037301601,6037301601,2014,6400,1025,16.015625,3197,49.953125
1400000US06037301602,6037301602,2014,3722,540,14.508328,1363,36.620098
1400000US06037301701,6037301701,2014,2765,331,11.971066,944,34.141048
1400000US06037301702,6037301702,2014,5783,815,14.093031,2690,46.515648
1400000US06037301801,6037301801,2014,4232,347,8.1994333,1580,37.334595
1400000US06037301802,6037301802,2014,3459,767,22.174038,1508,43.596416
1400000US06037301901,6037301901,2014,3297,620,18.804974,1250,37.913254
1400000US06037301902,6037301902,2014,4583,863,18.83046,1737,37.90094
1400000US06037302002,6037302002,2014,3802,913,24.013678,1724,45.344555
1400000US06037302003,6037302003,2014,3696,431,11.661256,1591,43.046535
1400000US06037302004,6037302004,2014,4594,632,13.757074,2053,44.688725
1400000US06037302102,6037302102,2014,5673,848,14.947999,2727,48.069805
1400000US06037302103,6037302103,2014,5604,1184,21.127766,3165,56.477516
1400000US06037302104,6037302104,2014,3776,524,13.877119,1400,37.076271
1400000US06037302201,6037302201,2014,3917,1123,28.669901,2306,58.871586
1400000US06037302202,6037302202,2014,5362,1348,25.139874,2916,54.382694
1400000US06037302301,6037302301,2014,4051,708,17.477165,1619,39.965439
1400000US06037302302,6037302302,2014,4901,879,17.935116,2702,55.131607
1400000US06037302401,6037302401,2014,5478,1252,22.855057,3012,54.98357
1400000US06037302503,6037302503,2014,4479,1067,23.822281,2570,57.37888
1400000US06037302504,6037302504,2014,4336,1392,32.103321,2357,54.358856
1400000US06037302505,6037302505,2014,4313,1118,25.921633,3001,69.580338
1400000US06037302506,6037302506,2014,3458,670,19.375362,1467,42.423367
1400000US06037310100,6037310100,2014,5683,297,5.2261128,631,11.103291
1400000US06037310201,6037310201,2014,5480,341,6.2226276,1400,25.547445
1400000US06037310202,6037310202,2014,4789,689,14.387137,1335,27.876383
1400000US06037310300,6037310300,2014,2840,191,6.7253523,288,10.140845
1400000US06037310400,6037310400,2014,3403,404,11.871878,804,23.626213
1400000US06037310501,6037310501,2014,3406,262,7.6923075,1486,43.628891
1400000US06037310601,6037310601,2014,6443,964,14.961974,2395,37.172123
1400000US06037310602,6037310602,2014,2380,139,5.8403363,360,15.12605
1400000US06037310701,6037310701,2014,2501,629,25.14994,1138,45.501801
1400000US06037310703,6037310703,2014,5346,1240,23.194912,1833,34.287319
1400000US06037310704,6037310704,2014,3486,473,13.56856,1102,31.612164
1400000US06037310705,6037310705,2014,3921,532,13.567967,1239,31.599081
1400000US06037310800,6037310800,2014,5230,365,6.9789677,915,17.49522
1400000US06037310900,6037310900,2014,6208,242,3.898196,945,15.222294
1400000US06037311000,6037311000,2014,4032,173,4.2906747,809,20.064484
1400000US06037311100,6037311100,2014,4002,361,9.0204897,818,20.439779
1400000US06037311200,6037311200,2014,3017,169,5.6015911,811,26.881008
1400000US06037311300,6037311300,2014,3848,280,7.2765074,579,15.046778
1400000US06037311400,6037311400,2014,2258,162,7.1744909,509,22.542072
1400000US06037311500,6037311500,2014,5456,298,5.4618769,884,16.202347
1400000US06037311601,6037311601,2014,4415,356,8.0634203,859,19.456398
1400000US06037311602,6037311602,2014,2874,231,8.0375786,560,19.485039
1400000US06037311700,6037311700,2014,5803,400,6.8929863,1002,17.266932
1400000US06037311801,6037311801,2014,3550,538,15.154929,1952,54.985916
1400000US06037311802,6037311802,2014,3679,785,21.33732,1686,45.827671
1400000US06037320101,6037320101,2014,2847,364,12.785388,970,34.070953
1400000US06037320102,6037320102,2014,5103,653,12.796394,1740,34.097591
1400000US06037320201,6037320201,2014,3458,768,22.20937,2071,59.89011
1400000US06037320202,6037320202,2014,5931,659,11.111111,1697,28.612375
1400000US06037320300,6037320300,2014,6570,1942,29.558599,3898,59.330288
1400000US06037400205,6037400205,2014,3701,243,6.565793,443,11.969738
1400000US06037400206,6037400206,2014,4905,97,1.9775739,420,8.5626907
1400000US06037400207,6037400207,2014,4258,217,5.0962892,404,9.4880228
1400000US06037400208,6037400208,2014,688,24,3.4883721,62,9.0116282
1400000US06037400209,6037400209,2014,5630,201,3.5701599,506,8.9875669
1400000US06037400304,6037400304,2014,6587,819,12.433581,1242,18.855322
1400000US06037400402,6037400402,2014,4396,327,7.4385805,929,21.132849
1400000US06037400403,6037400403,2014,4519,204,4.5142732,924,20.447002
1400000US06037400404,6037400404,2014,4355,56,1.2858783,675,15.499426
1400000US06037400501,6037400501,2014,2684,187,6.9672132,408,15.201192
1400000US06037400602,6037400602,2014,4069,1052,25.854017,1829,44.949619
1400000US06037400603,6037400603,2014,4848,445,9.1790428,981,20.235149
1400000US06037400605,6037400605,2014,3409,794,23.291288,1596,46.817249
1400000US06037400801,6037400801,2014,5673,655,11.545919,1745,30.759739
1400000US06037401001,6037401001,2014,3252,61,1.8757688,263,8.0873308
1400000US06037401002,6037401002,2014,3978,657,16.515837,1137,28.582203
1400000US06037401101,6037401101,2014,5029,559,11.11553,1400,27.838537
1400000US06037401102,6037401102,2014,2817,437,15.512957,1051,37.309193
1400000US06037401201,6037401201,2014,3269,41,1.2542062,366,11.196084
1400000US06037401202,6037401202,2014,4760,611,12.836135,978,20.546219
1400000US06037401203,6037401203,2014,5449,555,10.185355,1155,21.19655
1400000US06037401303,6037401303,2014,2470,78,3.1578948,186,7.5303645
1400000US06037401304,6037401304,2014,4920,272,5.5284553,543,11.036586
1400000US06037401311,6037401311,2014,6378,469,7.3534021,1262,19.786768
1400000US06037401312,6037401312,2014,5285,368,6.9631033,1028,19.451277
1400000US06037401500,6037401500,2014,5850,712,12.17094,1986,33.948719
1400000US06037401601,6037401601,2014,5266,365,6.9312572,1082,20.546906
1400000US06037401602,6037401602,2014,5776,816,14.127424,1760,30.470915
1400000US06037401705,6037401705,2014,3392,269,7.9304247,890,26.238207
1400000US06037401706,6037401706,2014,4507,782,17.350788,1691,37.519413
1400000US06037401707,6037401707,2014,6294,1033,16.412457,2577,40.943756
1400000US06037401801,6037401801,2014,4409,350,7.9383082,910,20.639601
1400000US06037401802,6037401802,2014,3035,241,7.9406919,627,20.658979
1400000US06037401901,6037401901,2014,370,26,7.0270271,78,21.081081
1400000US06037401902,6037401902,2014,5145,220,4.2759962,798,15.510204
1400000US06037402001,6037402001,2014,3308,548,16.565901,1177,35.58041
1400000US06037402002,6037402002,2014,4137,644,15.566835,1343,32.463139
1400000US06037402101,6037402101,2014,4844,700,14.450867,2304,47.563995
1400000US06037402102,6037402102,2014,4954,796,16.067823,2066,41.703674
1400000US06037402200,6037402200,2014,6897,1407,20.400173,2791,40.466869
1400000US06037402301,6037402301,2014,5632,1045,18.554688,2676,47.514206
1400000US06037402303,6037402303,2014,4510,1645,36.474503,3039,67.383591
1400000US06037402304,6037402304,2014,4124,1728,41.901066,3103,75.242485
1400000US06037402403,6037402403,2014,4130,253,6.1259079,2147,51.985474
1400000US06037402404,6037402404,2014,44,0,0,3,6.818182
1400000US06037402405,6037402405,2014,2930,477,16.279863,1340,45.733788
1400000US06037402406,6037402406,2014,4507,894,19.835812,2561,56.82272
1400000US06037402501,6037402501,2014,5401,1445,26.754305,3514,65.062027
1400000US06037402503,6037402503,2014,3959,886,22.379389,2444,61.732761
1400000US06037402504,6037402504,2014,2719,609,22.39794,1678,61.713867
1400000US06037402601,6037402601,2014,3357,849,25.290438,1799,53.589516
1400000US06037402602,6037402602,2014,4045,1023,25.290482,2168,53.597034
1400000US06037402702,6037402702,2014,6325,2841,44.916996,4528,71.588936
1400000US06037402703,6037402703,2014,4729,908,19.200676,2184,46.183125
1400000US06037402705,6037402705,2014,3529,519,14.706716,1624,46.018703
1400000US06037402706,6037402706,2014,4176,463,11.087165,1807,43.271072
1400000US06037402801,6037402801,2014,5240,1846,35.229008,4013,76.583969
1400000US06037402803,6037402803,2014,3493,946,27.082737,2260,64.700829
1400000US06037402804,6037402804,2014,4315,1592,36.894554,3019,69.96524
1400000US06037402902,6037402902,2014,6139,1802,29.353315,3293,53.640659
1400000US06037402903,6037402903,2014,4509,689,15.28055,2653,58.837879
1400000US06037402904,6037402904,2014,3321,775,23.336344,1532,46.130684
1400000US06037403000,6037403000,2014,7345,1829,24.901293,3748,51.027908
1400000US06037403305,6037403305,2014,2183,148,6.7796612,401,18.369217
1400000US06037403316,6037403316,2014,7443,303,4.0709391,942,12.656187
1400000US06037403317,6037403317,2014,4784,287,5.9991641,992,20.735786
1400000US06037403318,6037403318,2014,6047,458,7.5740037,1059,17.512815
1400000US06037403319,6037403319,2014,4339,316,7.282784,834,19.221018
1400000US06037403320,6037403320,2014,5329,315,5.9110527,765,14.355413
1400000US06037403321,6037403321,2014,5893,251,4.2592907,615,10.43611
1400000US06037403323,6037403323,2014,5259,552,10.496292,1245,23.673702
1400000US06037403324,6037403324,2014,5669,321,5.6623745,1184,20.885517
1400000US06037403325,6037403325,2014,6006,293,4.8784547,1156,19.247419
1400000US06037403326,6037403326,2014,1143,44,3.8495188,192,16.797901
1400000US06037403327,6037403327,2014,5999,466,7.7679615,1214,20.236706
1400000US06037403328,6037403328,2014,4106,371,9.0355577,884,21.529469
1400000US06037403401,6037403401,2014,5466,456,8.3424807,1870,34.211491
1400000US06037403402,6037403402,2014,3700,197,5.3243241,539,14.567568
1400000US06037403403,6037403403,2014,4969,199,4.0048299,406,8.1706581
1400000US06037403404,6037403404,2014,2543,187,7.3535194,445,17.499018
