geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037570701,6037570701,2016,6750,13,.19259259,1298,19.22963,1007,14.918518,2097,31.066668,353,5.2296295,82,1.2148148,342,5.0666666,1558,23.081482
1400000US06037570703,6037570703,2016,3574,3,.083939567,751,21.012871,502,14.045887,1212,33.911583,0,0,8,.22383884,57,1.5948517,1041,29.127029
1400000US06037570800,6037570800,2016,5597,32,.57173485,485,8.6653566,258,4.6096125,2084,37.234234,140,2.5013399,17,.30373415,231,4.1272111,2350,41.986778
1400000US06037570901,6037570901,2016,5930,10,.16863406,723,12.192243,145,2.445194,1699,28.650927,0,0,0,0,192,3.2377741,3161,53.305229
1400000US06037570902,6037570902,2016,3724,0,0,307,8.243824,136,3.6519871,1483,39.822773,0,0,0,0,52,1.396348,1746,46.885071
1400000US06037571000,6037571000,2016,5904,0,0,377,6.3855014,255,4.3191056,1731,29.319105,0,0,0,0,109,1.8462059,3432,58.130081
1400000US06037571101,6037571101,2016,4512,8,.17730497,412,9.1312056,168,3.7234042,1083,24.002659,0,0,0,0,192,4.2553191,2649,58.710106
1400000US06037571102,6037571102,2016,4049,0,0,648,16.003952,109,2.6920228,866,21.387997,357,8.8169918,0,0,181,4.4702396,1888,46.628796
1400000US06037571201,6037571201,2016,3955,0,0,460,11.630847,359,9.0771179,1306,33.021492,0,0,0,0,167,4.2225032,1663,42.048042
1400000US06037571202,6037571202,2016,3963,0,0,461,11.632602,359,9.058794,1308,33.005299,0,0,0,0,167,4.2139792,1667,42.064095
1400000US06037571300,6037571300,2016,4339,0,0,573,13.205808,318,7.3288774,1070,24.660059,117,2.6964738,46,1.0601521,184,4.2406082,2031,46.808022
1400000US06037571400,6037571400,2016,4106,0,0,540,13.151485,447,10.886508,1470,35.801266,2,.048709206,44,1.0716026,122,2.9712615,1482,36.093521
1400000US06037571502,6037571502,2016,4434,0,0,819,18.470907,806,18.177717,1333,30.063148,0,0,34,.76680201,291,6.562923,1151,25.958502
1400000US06037571504,6037571504,2016,4494,0,0,808,17.979528,861,19.158878,1547,34.423676,154,3.4267912,48,1.0680908,92,2.047174,985,21.918114
1400000US06037571505,6037571505,2016,3062,6,.19595036,786,25.669497,662,21.619856,941,30.731548,0,0,7,.22860876,66,2.1554539,594,19.399086
1400000US06037571600,6037571600,2016,2068,0,0,35,1.6924565,1133,54.787235,698,33.752419,0,0,26,1.2572534,46,2.2243714,130,6.2862668
1400000US06037571701,6037571701,2016,6196,18,.29051,757,12.21756,951,15.348612,3688,59.522274,136,2.1949644,16,.2582311,143,2.3079407,486,7.84377
1400000US06037571703,6037571703,2016,3921,0,0,560,14.282071,1168,29.788319,1870,47.691914,0,0,5,.12751849,63,1.606733,255,6.5034428
1400000US06037571704,6037571704,2016,4213,0,0,304,7.2157607,917,21.765963,2376,56.396866,110,2.610966,0,0,220,5.2219319,286,6.7885118
1400000US06037571800,6037571800,2016,3128,0,0,418,13.363172,247,7.8964195,616,19.693094,1,.031969309,1,.031969309,96,3.0690536,1749,55.914322
1400000US06037571900,6037571900,2016,5684,87,1.5306122,664,11.681914,740,13.019001,1441,25.351866,17,.29908514,15,.26389867,379,6.6678395,2342,41.203377
1400000US06037572001,6037572001,2016,5805,0,0,409,7.0456505,284,4.892334,1653,28.475452,0,0,39,.67183465,530,9.1300602,2892,49.819122
1400000US06037572201,6037572201,2016,6959,2,.028739762,2191,31.484409,1025,14.729128,2676,38.4538,7,.10058916,13,.18680845,69,.99152178,976,14.025003
1400000US06037572202,6037572202,2016,3549,0,0,873,24.598478,598,16.849817,1213,34.178642,289,8.1431389,0,0,92,2.5922794,484,13.637645
1400000US06037572301,6037572301,2016,3834,0,0,736,19.196661,341,8.894105,2368,61.763172,58,1.5127804,1,.026082421,134,3.4950442,197,5.138237
1400000US06037572500,6037572500,2016,3315,29,.87481147,503,15.173454,973,29.351433,746,22.503771,495,14.932127,66,1.9909502,257,7.7526393,246,7.4208145
1400000US06037572600,6037572600,2016,5531,0,0,1780,32.182247,602,10.884108,2551,46.121861,227,4.1041403,51,.92207557,207,3.742542,113,2.0430303
1400000US06037572700,6037572700,2016,5322,20,.37579858,2323,43.649006,581,10.916948,1690,31.75498,283,5.3175497,13,.24426907,118,2.2172115,294,5.5242391
1400000US06037573002,6037573002,2016,3731,0,0,84,2.2514071,600,16.08148,2693,72.179039,0,0,0,0,60,1.608148,294,7.8799248
1400000US06037573003,6037573003,2016,1931,93,4.8161573,355,18.384256,226,11.70378,843,43.656136,0,0,0,0,54,2.7964785,360,18.64319
1400000US06037573004,6037573004,2016,4551,0,0,478,10.503186,1138,25.005493,2566,56.383213,18,.39551747,0,0,59,1.2964184,292,6.4161725
1400000US06037573101,6037573101,2016,3395,10,.29455081,422,12.430044,731,21.531664,1781,52.459499,15,.44182622,0,0,166,4.8895435,271,7.982327
1400000US06037573102,6037573102,2016,4297,12,.2792646,534,12.427275,924,21.503374,2255,52.478474,18,.41889691,0,0,211,4.9104028,342,7.9590411
1400000US06037573201,6037573201,2016,4783,99,2.0698307,784,16.391386,824,17.227682,2852,59.62785,0,0,0,0,91,1.9025716,134,2.801589
1400000US06037573202,6037573202,2016,6397,64,1.000469,1077,16.836018,768,12.005628,4030,62.99828,26,.40644053,0,0,86,1.3443801,346,5.4087853
1400000US06037573300,6037573300,2016,4298,0,0,1752,40.763145,543,12.633783,1673,38.925083,15,.34899953,0,0,230,5.351326,85,1.977664
1400000US06037573401,6037573401,2016,1375,4,.29090908,292,21.236364,97,7.0545454,488,35.49091,5,.36363637,0,0,137,9.9636364,353,25.672728
1400000US06037573402,6037573402,2016,6849,21,.3066141,1306,19.068478,875,12.775588,3083,45.01387,65,.94904363,0,0,95,1.3870639,1403,20.484743
1400000US06037573403,6037573403,2016,3226,0,0,817,25.325481,311,9.6404219,755,23.403595,0,0,0,0,112,3.4717917,1231,38.15871
1400000US06037573601,6037573601,2016,5988,32,.53440213,590,9.8530397,556,9.2852373,1862,31.095524,16,.26720107,0,0,170,2.8390114,2762,46.125584
1400000US06037573700,6037573700,2016,4726,0,0,405,8.5696154,100,2.1159544,1103,23.338976,0,0,16,.33855268,175,3.70292,2928,61.955143
1400000US06037573800,6037573800,2016,4359,146,3.3493922,332,7.616426,71,1.628814,775,17.779306,27,.61940813,19,.4358798,118,2.7070429,2871,65.863731
1400000US06037573902,6037573902,2016,2074,12,.57859212,233,11.23433,149,7.184185,326,15.718418,0,0,0,0,96,4.628737,1258,60.655739
1400000US06037574000,6037574000,2016,5421,0,0,402,7.415606,174,3.2097399,1197,22.080797,0,0,30,.55340344,265,4.8883967,3353,61.852058
1400000US06037574100,6037574100,2016,5119,38,.74233246,348,6.798203,70,1.3674545,1082,21.13694,0,0,0,0,246,4.8056259,3335,65.149445
1400000US06037574201,6037574201,2016,3123,0,0,332,10.630804,116,3.7143772,867,27.761768,0,0,11,.35222542,83,2.657701,1714,54.883125
1400000US06037574202,6037574202,2016,2089,0,0,47,2.2498803,113,5.409287,779,37.290569,3,.14360939,0,0,88,4.2125421,1059,50.694111
1400000US06037574300,6037574300,2016,5767,27,.46818104,538,9.3289404,272,4.7164903,636,11.028264,102,1.7686839,0,0,295,5.1153111,3898,67.591469
1400000US06037574400,6037574400,2016,5015,31,.61814559,400,7.9760718,72,1.4356929,849,16.929213,0,0,0,0,257,5.1246262,3406,67.916252
1400000US06037574500,6037574500,2016,6449,0,0,702,10.885408,57,.88385797,1026,15.909443,0,0,0,0,214,3.3183439,4451,69.018456
1400000US06037574602,6037574602,2016,1188,0,0,130,10.94276,51,4.2929292,169,14.225589,0,0,0,0,64,5.3872056,774,65.151512
1400000US06037574800,6037574800,2016,2684,0,0,209,7.7868853,235,8.7555885,186,6.9299555,0,0,0,0,99,3.6885245,1955,72.839043
1400000US06037574901,6037574901,2016,3765,0,0,400,10.62417,8,.21248341,668,17.742363,0,0,4,.1062417,130,3.4528553,2555,67.861885
1400000US06037574902,6037574902,2016,4848,70,1.4438944,976,20.132013,398,8.2095709,988,20.379538,13,.26815182,0,0,96,1.980198,2309,47.627888
1400000US06037575001,6037575001,2016,3684,5,.13572204,594,16.123779,343,9.3105316,966,26.221498,11,.29858848,7,.19001086,254,6.8946795,1504,40.825191
1400000US06037575002,6037575002,2016,4962,0,0,651,13.11971,352,7.0939136,1449,29.201935,0,0,10,.20153163,222,4.4740024,2278,45.908909
1400000US06037575101,6037575101,2016,4454,0,0,962,21.598562,408,9.160305,2462,55.276157,0,0,0,0,19,.42658284,603,13.538392
1400000US06037575102,6037575102,2016,4304,0,0,924,21.468401,345,8.0157995,2569,59.688663,0,0,0,0,66,1.5334573,400,9.2936802
1400000US06037575103,6037575103,2016,4919,7,.14230534,423,8.599309,1054,21.42712,2117,43.037201,102,2.0735922,0,0,76,1.5450295,1140,23.175442
1400000US06037575201,6037575201,2016,4677,0,0,994,21.252939,903,19.307249,2464,52.683346,42,.89801157,0,0,127,2.715416,147,3.1430404
1400000US06037575202,6037575202,2016,5076,0,0,1181,23.266352,292,5.7525611,3243,63.888889,0,0,0,0,262,5.1615443,98,1.930654
1400000US06037575300,6037575300,2016,5268,0,0,1261,23.936977,499,9.4722853,3353,63.648445,29,.55049354,0,0,0,0,126,2.3917994
1400000US06037575401,6037575401,2016,5284,0,0,226,4.2770629,286,5.4125662,4003,75.757004,0,0,0,0,332,6.2831187,437,8.2702494
1400000US06037575402,6037575402,2016,4288,0,0,167,3.8945897,312,7.2761192,3653,85.191231,0,0,0,0,30,.69962686,126,2.9384329
1400000US06037575801,6037575801,2016,2174,0,0,64,2.9438822,145,6.669733,1768,81.324745,0,0,0,0,6,.27598897,191,8.7856483
1400000US06037575802,6037575802,2016,5315,4,.075258702,326,6.133584,416,7.8269048,3737,70.31044,111,2.088429,0,0,232,4.3650045,489,9.2003765
1400000US06037575803,6037575803,2016,3018,10,.33134526,241,7.9854207,305,10.10603,1953,64.711731,0,0,0,0,74,2.4519548,435,14.413519
1400000US06037575901,6037575901,2016,3447,8,.23208587,184,5.337975,617,17.899622,1929,55.961704,0,0,0,0,44,1.2764723,665,19.292137
1400000US06037575902,6037575902,2016,4697,0,0,406,8.643815,806,17.159889,1634,34.788162,0,0,8,.17032148,212,4.5135193,1631,34.724293
1400000US06037576001,6037576001,2016,5818,0,0,1458,25.060158,985,16.930216,980,16.844276,4,.068752147,0,0,148,2.5438294,2243,38.552769
1400000US06037576200,6037576200,2016,5726,0,0,396,6.9158225,832,14.530213,2821,49.266502,49,.85574573,13,.22703458,64,1.1177087,1551,27.086971
1400000US06037576301,6037576301,2016,4134,11,.2660861,549,13.280116,656,15.868408,2054,49.685535,27,.65312046,1,.024189647,190,4.5960331,646,15.626512
1400000US06037576302,6037576302,2016,5330,0,0,1697,31.83865,632,11.85741,2514,47.166981,0,0,18,.33771107,216,4.0525327,253,4.7467165
1400000US06037576401,6037576401,2016,5203,0,0,587,11.281953,498,9.5714006,3573,68.671921,0,0,0,0,267,5.1316547,278,5.3430715
1400000US06037576402,6037576402,2016,4806,3,.062421974,614,12.775697,334,6.9496465,3340,69.49646,0,0,13,.27049521,181,3.7661257,321,6.6791511
1400000US06037576403,6037576403,2016,5245,0,0,820,15.633937,911,17.368923,3012,57.426121,0,0,6,.11439466,101,1.9256434,395,7.530982
1400000US06037576501,6037576501,2016,2951,21,.71162319,90,3.0498135,393,13.317519,1523,51.609623,25,.84717047,0,0,90,3.0498135,809,27.414436
1400000US06037576502,6037576502,2016,4957,87,1.7550938,332,6.6975994,1016,20.496267,2304,46.479725,0,0,23,.46399033,70,1.4121444,1125,22.695179
1400000US06037576503,6037576503,2016,4415,61,1.3816534,259,5.8663645,689,15.605889,1819,41.200455,103,2.3329558,0,0,104,2.3556058,1380,31.257078
1400000US06037576601,6037576601,2016,4239,0,0,82,1.9344184,606,14.295824,1196,28.214201,74,1.7456948,0,0,96,2.2646852,2185,51.545177
1400000US06037576602,6037576602,2016,4372,0,0,295,6.7474842,545,12.465691,1029,23.536139,50,1.1436414,0,0,55,1.2580055,2398,54.849041
1400000US06037576700,6037576700,2016,3921,10,.25503698,230,5.8658504,347,8.8497829,881,22.468758,5,.12751849,0,0,183,4.6671767,2265,57.765877
1400000US06037576801,6037576801,2016,4204,36,.8563273,460,10.94196,475,11.298763,1598,38.011417,0,0,0,0,89,2.1170313,1545,36.750713
1400000US06037576802,6037576802,2016,3852,0,0,256,6.6458983,524,13.603323,1114,28.920042,15,.38940811,0,0,72,1.8691589,1871,48.57217
1400000US06037576901,6037576901,2016,6408,0,0,823,12.843321,741,11.56367,4259,66.463799,0,0,11,.17166042,59,.92072409,515,8.036829
1400000US06037576903,6037576903,2016,4012,0,0,254,6.331007,709,17.671984,2306,57.477566,0,0,0,0,56,1.3958125,687,17.123629
1400000US06037576904,6037576904,2016,3287,0,0,181,5.5065408,485,14.755095,1453,44.204441,0,0,0,0,142,4.3200488,1026,31.213873
1400000US06037577000,6037577000,2016,7219,27,.37401301,454,6.2889595,535,7.4109988,2512,34.797062,0,0,0,0,354,4.9037261,3337,46.225239
1400000US06037577100,6037577100,2016,7143,0,0,440,6.1598768,346,4.8439031,1776,24.863503,0,0,0,0,364,5.0958982,4217,59.036819
1400000US06037577200,6037577200,2016,5374,0,0,330,6.1406775,291,5.4149609,1190,22.143654,0,0,0,0,162,3.0145144,3401,63.286194
1400000US06037577300,6037577300,2016,5389,0,0,302,5.6040082,144,2.6721098,836,15.513083,0,0,0,0,157,2.913342,3951,73.316017
1400000US06037577400,6037577400,2016,2944,0,0,179,6.080163,30,1.0190217,444,15.081522,34,1.1548913,13,.44157609,25,.84918481,2219,75.373642
1400000US06037577501,6037577501,2016,3516,0,0,296,8.4186573,18,.51194537,373,10.608646,0,0,0,0,79,2.2468715,2750,78.213882
1400000US06037577504,6037577504,2016,1418,0,0,43,3.0324399,55,3.8787024,136,9.5909729,42,2.9619181,6,.42313117,77,5.4301834,1059,74.682655
1400000US06037577602,6037577602,2016,3280,0,0,194,5.9146342,167,5.0914636,291,8.8719511,0,0,0,0,226,6.890244,2401,73.201218
1400000US06037577604,6037577604,2016,1368,0,0,92,6.7251463,75,5.4824562,231,16.885965,0,0,0,0,22,1.6081871,948,69.298248
1400000US06037577605,6037577605,2016,4535,18,.3969129,323,7.1223817,99,2.1830208,661,14.575523,0,0,9,.19845645,86,1.8963616,3341,73.671448
1400000US06037577606,6037577606,2016,3429,13,.37911928,244,7.115777,74,2.1580637,499,14.552347,0,0,7,.20414115,65,1.8955964,2525,73.636627
1400000US06037577700,6037577700,2016,4755,0,0,1122,23.596214,541,11.377498,2193,46.119873,229,4.8159833,1,.021030495,396,8.3280754,273,5.7413249
1400000US06037577800,6037577800,2016,4285,36,.84014004,441,10.291716,30,.70011669,3039,70.921822,13,.30338389,3,.070011668,16,.37339556,707,16.499416
1400000US06037577900,6037577900,2016,6597,3,.045475215,1443,21.873579,1501,22.752766,1366,20.706381,41,.62149459,15,.22737607,180,2.728513,2049,31.059572
1400000US06037578000,6037578000,2016,6580,117,1.7781155,935,14.209726,946,14.3769,3783,57.492401,166,2.5227964,16,.2431611,203,3.0851064,414,6.2917933
1400000US06037578100,6037578100,2016,2354,0,0,448,19.031435,164,6.9668651,582,24.723875,16,.67969412,5,.21240442,206,8.7510624,933,39.634663
1400000US06037599000,6037599000,2016,3571,0,0,3,.08401008,8,.22402689,2546,71.296555,0,0,0,0,53,1.4841781,961,26.91123
1400000US06037600100,6037600100,2016,6691,0,0,0,0,2602,38.888058,3769,56.329399,0,0,23,.34374532,169,2.5257809,128,1.9130175
1400000US06037600201,6037600201,2016,4395,3,.068259388,0,0,1509,34.334473,2835,64.505119,0,0,0,0,0,0,48,1.0921502
1400000US06037600202,6037600202,2016,6697,0,0,9,.13438854,3474,51.873974,3112,46.468567,0,0,12,.17918471,9,.13438854,81,1.2094967
1400000US06037600302,6037600302,2016,2872,0,0,0,0,1934,67.339836,760,26.462395,0,0,0,0,139,4.8398328,39,1.3579388
1400000US06037600303,6037600303,2016,3854,0,0,2,.051894136,1748,45.355476,2036,52.828232,0,0,0,0,0,0,68,1.7644006
1400000US06037600304,6037600304,2016,3412,22,.64478314,24,.70339978,1204,35.28722,2054,60.199295,0,0,0,0,20,.5861665,88,2.5791326
1400000US06037600400,6037600400,2016,4216,0,0,0,0,3199,75.877609,756,17.931688,50,1.1859583,86,2.0398481,38,.90132827,87,2.0635674
1400000US06037600501,6037600501,2016,2660,0,0,99,3.7218046,1853,69.661652,623,23.421053,0,0,0,0,66,2.4812031,19,.71428573
1400000US06037600601,6037600601,2016,2615,5,.19120459,6,.2294455,2274,86.959846,147,5.6214151,2,.076481834,10,.38240919,109,4.1682601,62,2.3709369
1400000US06037600602,6037600602,2016,2546,0,0,0,0,873,34.289082,1522,59.780048,0,0,0,0,114,4.477612,37,1.4532601
1400000US06037600702,6037600702,2016,4916,2,.040683482,25,.50854355,3723,75.7323,778,15.825874,66,1.3425549,80,1.6273392,63,1.2815297,179,3.6411717
1400000US06037600703,6037600703,2016,1965,0,0,29,1.475827,1715,87.277351,23,1.1704835,0,0,0,0,146,7.4300256,52,2.6463103
1400000US06037600704,6037600704,2016,3136,0,0,67,2.1364796,2433,77.582909,438,13.966837,1,.031887755,20,.6377551,80,2.5510204,97,3.0931122
1400000US06037600801,6037600801,2016,3466,0,0,4,.11540681,2498,72.071548,864,24.92787,15,.43277553,0,0,8,.23081362,77,2.221581
1400000US06037600802,6037600802,2016,2358,10,.42408821,60,2.5445292,1842,78.11705,359,15.224767,27,1.1450381,14,.59372348,11,.46649703,35,1.4843087
1400000US06037600902,6037600902,2016,6874,0,0,20,.2909514,3228,46.959557,3234,47.046844,44,.64009309,34,.4946174,22,.32004654,292,4.2478905
1400000US06037600911,6037600911,2016,3351,0,0,32,.95493883,937,27.961802,2106,62.846912,0,0,7,.20889287,43,1.2831991,226,6.7442555
1400000US06037600912,6037600912,2016,5694,0,0,57,1.0010537,934,16.403231,4327,75.992271,23,.40393397,42,.73761857,55,.96592903,256,4.4959607
1400000US06037601001,6037601001,2016,1949,8,.41046691,8,.41046691,1334,68.445358,340,17.444843,0,0,32,1.6418676,80,4.1046691,147,7.5423293
1400000US06037601002,6037601002,2016,5053,0,0,90,1.7811202,2590,51.25668,2140,42.351078,0,0,91,1.8009104,63,1.2467841,79,1.5634277
1400000US06037601100,6037601100,2016,6384,42,.65789473,388,6.0776944,2017,31.594612,3641,57.033207,0,0,58,.90852129,112,1.7543859,126,1.9736842
1400000US06037601202,6037601202,2016,3868,0,0,61,1.5770423,202,5.2223372,3424,88.521202,0,0,32,.82730091,0,0,149,3.8521199
1400000US06037601211,6037601211,2016,3053,0,0,20,.65509337,1270,41.598427,1576,51.621357,0,0,0,0,73,2.3910906,114,3.7340322
1400000US06037601212,6037601212,2016,6470,0,0,0,0,1766,27.295208,4420,68.3153,0,0,0,0,135,2.0865533,149,2.3029366
1400000US06037601301,6037601301,2016,1942,7,.36045313,49,2.5231719,1108,57.054585,392,20.185375,0,0,0,0,84,4.3254375,302,15.550979
1400000US06037601302,6037601302,2016,7532,2,.026553372,68,.90281469,4981,66.131172,1822,24.190123,0,0,29,.38502389,163,2.1640999,467,6.2002125
1400000US06037601303,6037601303,2016,4992,16,.32051283,123,2.4639423,2782,55.729168,1461,29.266827,88,1.7628205,19,.38060898,229,4.5873399,274,5.4887819
1400000US06037601401,6037601401,2016,5346,9,.16835018,49,.91657317,1705,31.893003,3047,56.995884,0,0,15,.28058362,214,4.0029931,307,5.7426114
1400000US06037601402,6037601402,2016,5139,0,0,34,.66160733,220,4.2809887,4687,91.204514,0,0,19,.36972174,21,.40863982,158,3.0745282
1400000US06037601501,6037601501,2016,3982,0,0,104,2.611753,426,10.698142,3331,83.651428,0,0,0,0,0,0,121,3.0386741
1400000US06037601502,6037601502,2016,4056,0,0,114,2.8106508,67,1.6518737,3762,92.75148,0,0,0,0,12,.295858,101,2.4901381
1400000US06037601600,6037601600,2016,4356,0,0,162,3.7190082,28,.64279157,4111,94.375572,0,0,0,0,0,0,55,1.2626263
1400000US06037601700,6037601700,2016,5351,0,0,5,.093440481,319,5.9615026,4764,89.03009,0,0,50,.93440479,86,1.6071762,126,2.3547001
1400000US06037601801,6037601801,2016,3550,0,0,4,.11267605,85,2.3943663,3444,97.014084,0,0,0,0,0,0,17,.47887325
1400000US06037601802,6037601802,2016,4124,7,.16973811,0,0,8,.19398642,4052,98.25412,0,0,0,0,0,0,57,1.3821533
1400000US06037601900,6037601900,2016,5171,0,0,0,0,1145,22.142719,3845,74.356995,49,.94759232,0,0,59,1.1409786,73,1.4117192
1400000US06037602002,6037602002,2016,3180,22,.6918239,187,5.8805032,247,7.7672954,2522,79.308174,0,0,0,0,76,2.3899372,127,3.9937108
1400000US06037602003,6037602003,2016,4705,0,0,77,1.6365569,532,11.30712,3979,84.569611,0,0,29,.61636555,39,.8289054,49,1.0414453
1400000US06037602103,6037602103,2016,6838,0,0,224,3.2758117,843,12.328166,5085,74.363846,0,0,112,1.6379058,68,.99444282,506,7.3998246
1400000US06037602104,6037602104,2016,5919,0,0,123,2.0780537,924,15.610745,4401,74.353775,0,0,9,.15205272,193,3.2606859,270,4.5615811
1400000US06037602105,6037602105,2016,4492,0,0,130,2.8940339,731,16.273375,3279,72.996437,0,0,0,0,88,1.9590383,264,5.8771148
1400000US06037602106,6037602106,2016,5466,0,0,473,8.6534939,746,13.648005,3555,65.038422,0,0,22,.40248811,254,4.6469083,416,7.6106844
1400000US06037602201,6037602201,2016,6275,11,.17529881,350,5.5776892,830,13.227092,3060,48.764938,250,3.9840639,0,0,256,4.0796814,1519,24.20717
1400000US06037602202,6037602202,2016,1927,3,.15568241,108,5.6045666,255,13.233005,939,48.728592,77,3.9958484,0,0,78,4.0477424,466,24.182667
1400000US06037602301,6037602301,2016,6434,8,.12433945,408,6.3413119,238,3.6990986,3743,58.17532,24,.37301835,0,0,220,3.4193349,1793,27.867579
1400000US06037602302,6037602302,2016,3804,0,0,330,8.6750784,120,3.1545742,824,21.661409,6,.1577287,43,1.1303891,141,3.7066245,2339,61.487907
1400000US06037602402,6037602402,2016,6375,0,0,498,7.8117647,888,13.929412,3906,61.270588,9,.14117648,79,1.2392157,56,.87843138,939,14.729412
1400000US06037602403,6037602403,2016,5388,0,0,610,11.321455,937,17.390497,3102,57.572384,317,5.8834448,7,.12991834,210,3.8975501,205,3.8047514
1400000US06037602404,6037602404,2016,6245,0,0,581,9.303443,1276,20.432346,3680,58.927143,27,.43234587,10,.1601281,161,2.5780625,510,8.1665335
1400000US06037602504,6037602504,2016,4528,0,0,518,11.439929,1584,34.98233,2008,44.346291,0,0,0,0,242,5.344523,176,3.8869257
1400000US06037602505,6037602505,2016,4379,0,0,276,6.3028088,1315,30.029688,2281,52.08952,0,0,0,0,230,5.2523408,277,6.325645
1400000US06037602506,6037602506,2016,4130,0,0,172,4.164649,1602,38.789345,1990,48.184021,13,.31476998,89,2.1549637,113,2.7360775,151,3.6561744
1400000US06037602507,6037602507,2016,4567,0,0,182,3.9851105,2095,45.872562,1615,35.362381,0,0,12,.26275453,483,10.575871,180,3.941318
1400000US06037602510,6037602510,2016,3566,0,0,190,5.3280988,1064,29.837353,1762,49.411106,0,0,0,0,349,9.7868757,201,5.6365676
1400000US06037602511,6037602511,2016,3587,0,0,194,5.4084191,1065,29.69055,1778,49.567883,1,.02787845,0,0,349,9.729579,201,5.6035686
1400000US06037602512,6037602512,2016,610,0,0,73,11.967213,95,15.573771,391,64.098358,10,1.6393442,0,0,17,2.7868853,22,3.6065574
1400000US06037602513,6037602513,2016,3708,0,0,425,11.461704,639,17.233009,2341,63.133766,59,1.5911542,0,0,109,2.93959,135,3.6407766
1400000US06037602601,6037602601,2016,5803,24,.4135792,220,3.7911425,3705,63.846287,1134,19.541616,151,2.6021023,126,2.1712906,226,3.8945372,217,3.7394452
1400000US06037602602,6037602602,2016,2901,12,.41365045,110,3.791796,1852,63.840054,567,19.544985,76,2.6197863,63,2.171665,113,3.8952086,108,3.7228541
1400000US06037602700,6037602700,2016,3710,1,.026954178,170,4.5822101,2361,63.638813,842,22.695417,0,0,26,.70080864,185,4.9865227,126,3.3962264
1400000US06037602801,6037602801,2016,3519,0,0,37,1.0514351,1100,31.258881,2210,62.801933,0,0,18,.51150894,107,3.0406365,47,1.3356067
1400000US06037602802,6037602802,2016,3765,1,.026560426,45,1.1952192,2437,64.727753,1152,30.59761,0,0,13,.34528553,97,2.5763612,20,.53120852
1400000US06037602900,6037602900,2016,4236,0,0,113,2.6676109,501,11.827195,3181,75.094429,0,0,74,1.7469311,88,2.0774314,279,6.5864024
1400000US06037603004,6037603004,2016,1466,0,0,635,43.315144,416,28.376535,332,22.646658,0,0,0,0,19,1.2960436,64,4.3656206
1400000US06037603005,6037603005,2016,5638,0,0,697,12.36254,1966,34.870522,2528,44.838596,0,0,56,.99326003,45,.79815537,346,6.1369281
1400000US06037603006,6037603006,2016,1935,8,.41343668,897,46.35659,260,13.436692,474,24.496124,46,2.3772609,0,0,52,2.6873386,198,10.232558
1400000US06037603007,6037603007,2016,4366,0,0,998,22.858452,1310,30.004581,1891,43.311954,5,.1145213,0,0,6,.13742556,155,3.5501604
1400000US06037603008,6037603008,2016,3050,0,0,697,22.852459,916,30.032787,1321,43.311474,4,.13114753,0,0,4,.13114753,109,3.5737705
1400000US06037603101,6037603101,2016,3997,0,0,1090,27.270452,999,24.993746,1208,30.222668,1,.025018765,57,1.4260695,95,2.3767827,547,13.685264
1400000US06037603102,6037603102,2016,3733,0,0,1349,36.137154,426,11.411734,1621,43.423519,0,0,0,0,103,2.7591748,235,6.2952051
1400000US06037603200,6037603200,2016,3320,17,.51204818,1429,43.042168,589,17.740963,906,27.289156,0,0,0,0,81,2.439759,298,8.9759035
1400000US06037603301,6037603301,2016,3631,0,0,2057,56.651062,265,7.298265,827,22.776094,7,.19278435,7,.19278435,210,5.7835307,258,7.1054807
1400000US06037603302,6037603302,2016,4082,42,1.0289074,1452,35.570797,294,7.2023516,1612,39.490444,5,.12248898,0,0,96,2.3517883,582,14.257717
1400000US06037603400,6037603400,2016,4423,0,0,954,21.569071,640,14.469817,1805,40.809406,228,5.1548724,14,.31652725,128,2.8939633,654,14.786345
1400000US06037603500,6037603500,2016,2996,5,.16688919,843,28.137516,277,9.2456608,1385,46.228306,0,0,0,0,98,3.271028,388,12.950601
1400000US06037603600,6037603600,2016,4294,0,0,1220,28.411737,296,6.8933396,1400,32.603634,0,0,47,1.0945505,70,1.6301817,1261,29.366558
1400000US06037603702,6037603702,2016,4963,0,0,1641,33.064678,206,4.1507154,1486,29.941568,39,.78581506,0,0,82,1.6522264,1509,30.404997
1400000US06037603703,6037603703,2016,2575,40,1.553398,392,15.223301,81,3.1456311,1252,48.621361,0,0,15,.5825243,106,4.1165047,689,26.757282
1400000US06037603705,6037603705,2016,2794,0,0,223,7.9813886,730,26.127417,1544,55.261272,0,0,38,1.3600572,179,6.4065857,80,2.8632784
1400000US06037603706,6037603706,2016,3856,0,0,307,7.9616184,1008,26.141079,2131,55.264523,0,0,52,1.3485477,248,6.4315352,110,2.8526971
1400000US06037603801,6037603801,2016,4763,27,.56686962,391,8.2091122,911,19.1266,2756,57.86269,40,.83980685,5,.10497586,275,5.7736721,358,7.5162711
1400000US06037603802,6037603802,2016,4090,14,.3422983,384,9.3887529,232,5.6723719,2650,64.792175,216,5.2811737,0,0,129,3.1540341,465,11.369193
