geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count,food_desert,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct,total_pop
1400000US06037920031,6037920031,2018,3283,1687,51.389999,1483,204,no,5687,258,4.5366626,1542,27.114471,5754
1400000US06037920034,6037920034,2018,1094,673,61.52,597,76,no,3550,352,9.915493,881,24.816902,3582
1400000US06037920035,6037920035,2018,497,422,84.910004,376,46,no,7099,601,8.4659815,2078,29.271729,7112
1400000US06037920041,6037920041,2018,633,217,34.279999,197,20,no,3033,363,11.968349,947,31.223211,3085
1400000US06037920042,6037920042,2018,563,411,73,370,41,no,7448,552,7.4113855,1591,21.361439,7527
1400000US06037920043,6037920043,2018,1499,531,35.419998,455,76,yes,7005,202,2.8836546,700,9.9928627,7005
1400000US06037920044,6037920044,2018,2395,397,16.58,340,57,no,2552,73,2.8605015,168,6.5830722,2552
1400000US06037920048,6037920048,2018,2094,1226,58.549999,1063,163,no,6041,728,12.050985,1759,29.117695,6056
1400000US06037920049,6037920049,2018,703,119,16.93,101,18,no,4530,371,8.1898451,831,18.344372,4674
1400000US06037920102,6037920102,2018,761,335,44.02,296,39,no,5146,728,14.146911,1747,33.948696,5330
1400000US06037920109,6037920109,2018,702,121,17.24,108,13,no,5666,105,1.8531592,882,15.566537,5666
1400000US06037920111,6037920111,2018,388,123,31.700001,103,20,no,2914,128,4.3925877,254,8.7165413,2965
1400000US06037920112,6037920112,2018,1294,216,16.690001,192,24,no,4264,203,4.760788,577,13.531895,4279
1400000US06037920115,6037920115,2018,1557,219,14.07,187,32,no,4026,91,2.260308,620,15.3999,4026
1400000US06037920118,6037920118,2018,1929,622,32.240002,530,92,no,5883,163,2.7706952,488,8.2950878,5902
1400000US06037920119,6037920119,2018,501,86,17.17,77,9,yes,1940,118,6.0824742,202,10.412371,1949
1400000US06037920120,6037920120,2018,602,111,18.440001,94,17,no,1161,29,2.4978466,80,6.8906116,1162
1400000US06037920121,6037920121,2018,6026,1279,21.219999,1085,194,no,9886,603,6.0995345,949,9.5994339,9907
1400000US06037920313,6037920313,2018,1043,710,68.07,663,47,no,5643,1015,17.986887,1612,28.566366,5678
1400000US06037920314,6037920314,2018,541,192,35.490002,181,11,yes,3085,152,4.9270663,515,16.69368,3089
1400000US06037920322,6037920322,2018,423,187,44.209999,175,12,no,2873,196,6.8221374,496,17.264183,2919
1400000US06037920326,6037920326,2018,899,184,20.469999,149,35,no,7997,518,6.4774289,1501,18.769539,8013
1400000US06037920329,6037920329,2018,923,286,30.99,250,36,no,5478,249,4.5454545,834,15.224534,5478
1400000US06037920330,6037920330,2018,402,58,14.43,54,4,no,4977,289,5.8067107,357,7.1729956,4997
1400000US06037920334,6037920334,2018,948,207,21.84,177,30,no,5568,550,9.8778734,1008,18.103449,6058
1400000US06037920338,6037920338,2018,773,89,11.51,84,5,yes,5957,455,7.638073,716,12.019473,5976
1400000US06037920339,6037920339,2018,4116,621,15.09,527,94,yes,7798,266,3.4111311,453,5.8091817,7799
1400000US06037920340,6037920340,2018,3308,1333,40.299999,1200,133,no,4214,1092,25.913622,2518,59.753204,4224
1400000US06037920341,6037920341,2018,620,576,92.900002,533,43,no,2306,601,26.062447,1385,60.060711,2312
1400000US06037920342,6037920342,2018,673,566,84.099998,513,53,yes,3513,788,22.430971,1719,48.932537,3517
1400000US06037930400,6037930400,2018,94,26,27.66,21,5,yes,3110,461,14.823152,881,28.327974,3369
1400000US06037980004,6037980004,2018,756,741,98.019997,704,37,no,NA,NA,NA,NA,NA,0
1400000US06037980013,6037980013,2018,836,311,37.200001,258,53,no,NA,NA,NA,NA,NA,0
1400000US06037980016,6037980016,2018,225,217,96.440002,212,5,no,312,65,20.833334,125,40.064102,312
1400000US06037101110,6037101110,2017,1337,1026,76.739998,806,220,no,4462,602,13.491708,1912,42.850739,4566
1400000US06037101220,6037101220,2017,255,229,89.800003,213,16,no,3340,523,15.658683,1468,43.952095,3340
1400000US06037101300,6037101300,2017,352,225,63.919998,167,58,no,4238,448,10.571024,895,21.118452,4285
1400000US06037102107,6037102107,2017,624,499,79.970001,390,109,no,3733,626,16.769354,1110,29.734798,3862
1400000US06037103101,6037103101,2017,839,638,76.040001,531,107,no,2532,203,8.0173779,617,24.368088,2532
1400000US06037103102,6037103102,2017,718,566,78.830002,442,124,no,4482,332,7.4074073,1232,27.487728,4491
1400000US06037103202,6037103202,2017,164,138,84.150002,106,32,yes,3918,705,17.993874,1351,34.48188,4015
1400000US06037103402,6037103402,2017,393,228,58.02,161,67,no,2927,386,13.187564,764,26.10181,2957
1400000US06037104103,6037104103,2017,773,680,87.970001,539,141,no,3815,360,9.4364347,1262,33.079948,3902
1400000US06037104105,6037104105,2017,1086,969,89.230003,757,212,no,5886,1562,26.537546,3278,55.691471,5886
1400000US06037104108,6037104108,2017,1390,1240,89.209999,1109,131,no,5126,977,19.059696,2774,54.116268,5126
1400000US06037104124,6037104124,2017,1177,1007,85.559998,787,220,no,4058,205,5.0517497,1127,27.772301,4316
1400000US06037104204,6037104204,2017,551,494,89.660004,451,43,no,3113,744,23.899775,1723,55.348537,3509
1400000US06037104310,6037104310,2017,2865,2786,97.239998,2366,420,no,5323,881,16.550817,2701,50.742062,5416
1400000US06037104321,6037104321,2017,1269,992,78.169998,918,74,no,2664,658,24.699699,1592,59.759758,2664
1400000US06037104401,6037104401,2017,727,655,90.099998,592,63,no,3755,845,22.503328,1661,44.234356,3775
1400000US06037104500,6037104500,2017,783,705,90.040001,642,63,no,2982,707,23.70892,1324,44.399731,2984
1400000US06037104821,6037104821,2017,887,309,34.84,309,0,no,3414,729,21.353251,1776,52.021091,3425
1400000US06037104822,6037104822,2017,1241,1067,85.980003,932,135,no,2652,677,25.527903,1424,53.695324,2664
1400000US06037106020,6037106020,2017,235,218,92.769997,185,33,no,5917,674,11.390907,2140,36.166977,5936
1400000US06037106112,6037106112,2017,580,502,86.550003,412,90,no,5623,474,8.4296637,1332,23.688423,5789
1400000US06037106113,6037106113,2017,399,305,76.440002,227,78,no,3605,123,3.4119279,1132,31.400833,3722
1400000US06037106114,6037106114,2017,458,391,85.370003,328,63,no,6204,1057,17.037395,3118,50.257896,6342
1400000US06037106403,6037106403,2017,2305,2071,89.849998,1770,301,no,3575,216,6.0419579,1474,41.23077,3600
1400000US06037106405,6037106405,2017,2584,2165,83.779999,1868,297,no,4538,1358,29.925077,1899,41.84663,4563
1400000US06037106510,6037106510,2017,174,174,100,174,0,yes,5121,286,5.5848465,1121,21.890255,5519
1400000US06037106520,6037106520,2017,1701,1356,79.720001,1094,262,yes,5778,934,16.164762,2138,37.002422,5778
1400000US06037106603,6037106603,2017,498,196,39.360001,133,63,no,2179,50,2.2946305,227,10.417623,2191
1400000US06037106604,6037106604,2017,488,418,85.660004,370,48,yes,4841,1159,23.941334,2435,50.299526,4882
1400000US06037106641,6037106641,2017,1653,909,54.990002,644,265,yes,2314,51,2.2039759,313,13.526361,2314
1400000US06037106642,6037106642,2017,480,153,31.870001,97,56,no,3233,129,3.9901021,337,10.423755,3240
1400000US06037106646,6037106646,2017,2542,1951,76.75,1445,506,no,3363,134,3.9845376,543,16.146297,3458
1400000US06037106648,6037106648,2017,305,257,84.260002,220,37,no,4354,974,22.370234,2200,50.528252,4393
1400000US06037107020,6037107020,2017,695,635,91.370003,541,94,no,5644,539,9.5499649,1691,29.961021,5644
1400000US06037108104,6037108104,2017,735,102,13.88,77,25,yes,1965,201,10.229008,388,19.745546,1965
1400000US06037108202,6037108202,2017,1104,114,10.33,75,39,yes,6797,464,6.8265409,993,14.609386,6797
1400000US06037109200,6037109200,2017,418,302,72.25,228,74,yes,2519,47,1.8658198,321,12.743152,2519
1400000US06037109300,6037109300,2017,588,438,74.489998,317,121,no,3278,262,7.9926786,723,22.056131,3285
1400000US06037109500,6037109500,2017,1985,1850,93.199997,1524,326,no,4860,894,18.395061,2689,55.32922,4895
1400000US06037109601,6037109601,2017,687,536,78.019997,420,116,no,5152,245,4.755435,815,15.819099,5152
1400000US06037109700,6037109700,2017,1617,1220,75.449997,917,303,no,4648,378,8.1325302,1032,22.203098,4701
1400000US06037109800,6037109800,2017,818,474,57.950001,305,169,no,5419,694,12.806791,1438,26.536261,5494
1400000US06037111100,6037111100,2017,501,355,70.860001,254,101,no,3023,288,9.5269604,658,21.766457,3028
1400000US06037111202,6037111202,2017,438,326,74.43,237,89,no,5189,228,4.3939104,1078,20.774715,5284
1400000US06037111204,6037111204,2017,3061,1372,44.82,937,435,no,6231,135,2.1665864,458,7.3503451,6245
1400000US06037111206,6037111206,2017,473,213,45.029999,157,56,no,4706,168,3.5699108,655,13.918402,4717
1400000US06037111302,6037111302,2017,419,276,65.870003,193,83,no,5154,756,14.668219,1442,27.97827,5330
1400000US06037111303,6037111303,2017,2219,1525,68.720001,1124,401,no,5625,713,12.675555,1843,32.764446,5640
1400000US06037111304,6037111304,2017,4580,2167,47.310001,1292,875,no,1574,200,12.706480000000001,515,32.719189,1578
1400000US06037111401,6037111401,2017,479,334,69.730003,243,91,no,3676,571,15.533188,1128,30.685528,3695
1400000US06037113101,6037113101,2017,501,296,59.080002,229,67,no,3665,145,3.9563439,789,21.527967,3671
1400000US06037113212,6037113212,2017,376,246,65.43,183,63,no,3254,284,8.7277193,519,15.9496,3369
1400000US06037113232,6037113232,2017,409,317,77.510002,278,39,no,4154,225,5.4164662,546,13.143958,4265
1400000US06037113303,6037113303,2017,659,422,64.040001,330,92,no,4166,331,7.945271,936,22.467594,4264
1400000US06037113322,6037113322,2017,446,159,35.650002,109,50,no,4181,375,8.9691458,692,16.551064,4214
1400000US06037113323,6037113323,2017,1459,928,63.610001,723,205,no,4331,581,13.414916,1571,36.273376,4356
1400000US06037113324,6037113324,2017,1945,1427,73.370003,1108,319,no,1941,261,13.446677,704,36.269962,1953
1400000US06037113423,6037113423,2017,190,115,60.529999,98,17,no,1728,151,8.7384262,424,24.537037,1743
1400000US06037113428,6037113428,2017,802,700,87.279999,618,82,no,5357,728,13.589696,2304,43.009148,5369
1400000US06037115101,6037115101,2017,2650,1574,59.400002,1151,423,no,5205,147,2.8242075,330,6.3400578,5205
1400000US06037115103,6037115103,2017,1033,752,72.800003,534,218,no,192,121,63.020832,144,75,3491
1400000US06037115202,6037115202,2017,556,347,62.41,261,86,no,5083,723,14.223884,1632,32.107025,5088
1400000US06037115301,6037115301,2017,575,243,42.259998,169,74,no,4467,402,8.9993286,1125,25.184689,4524
1400000US06037115302,6037115302,2017,446,395,88.57,356,39,no,4364,1272,29.147572,2428,55.637032,4364
1400000US06037115401,6037115401,2017,829,730,88.059998,661,69,no,6388,1259,19.70883,2640,41.327488,6405
1400000US06037115403,6037115403,2017,299,213,71.239998,177,36,no,3706,988,26.659472,2119,57.177551,3706
1400000US06037117101,6037117101,2017,3276,2866,87.480003,2597,269,no,5269,619,11.74796,1597,30.309357,5269
1400000US06037117102,6037117102,2017,498,437,87.75,371,66,no,2790,320,11.469534,1069,38.315411,2841
1400000US06037117202,6037117202,2017,2614,2226,85.160004,1962,264,no,2566,117,4.5596261,655,25.526112,2594
1400000US06037117302,6037117302,2017,596,502,84.230003,462,40,no,5357,531,9.9122639,1303,24.323315,5363
1400000US06037117303,6037117303,2017,263,75,28.52,53,22,no,3694,263,7.1196537,644,17.433676,3706
1400000US06037117407,6037117407,2017,571,536,93.870003,513,23,no,3917,1746,44.574928,3156,80.571869,3917
1400000US06037117510,6037117510,2017,489,441,90.18,368,73,no,4143,1539,37.146996,3074,74.197441,4171
1400000US06037117520,6037117520,2017,709,638,89.989998,608,30,no,4131,1389,33.623821,2980,72.137497,4180
1400000US06037117530,6037117530,2017,851,758,89.07,696,62,no,6708,1660,24.746571,4227,63.014313,6739
1400000US06037119003,6037119003,2017,681,608,89.279999,527,81,no,3688,373,10.113883,1091,29.58243,3727
1400000US06037119004,6037119004,2017,533,400,75.050003,324,76,no,3692,377,10.211267,1097,29.712893,3732
1400000US06037119201,6037119201,2017,1959,1617,82.540001,1371,246,no,3986,397,9.9598598,1350,33.868542,4016
1400000US06037119342,6037119342,2017,707,653,92.360001,571,82,no,3196,622,19.461828,1837,57.478096,3196
1400000US06037119802,6037119802,2017,906,698,77.040001,536,162,no,3228,335,10.377943,922,28.562578,3239
1400000US06037119900,6037119900,2017,657,584,88.889999,506,78,no,5149,521,10.118469,1379,26.781898,5173
1400000US06037120010,6037120010,2017,1183,1092,92.309998,1027,65,no,2692,398,14.784547,1317,48.922733,2692
1400000US06037120020,6037120020,2017,832,732,87.980003,686,46,no,3954,1024,25.897825,2798,70.763786,3989
1400000US06037120030,6037120030,2017,1391,1328,95.470001,1221,107,no,2641,863,32.677017,1764,66.792885,2643
1400000US06037120107,6037120107,2017,485,443,91.339996,421,22,no,3673,1636,44.541248,2775,75.551323,3707
1400000US06037120108,6037120108,2017,1042,960,92.129997,925,35,no,4745,1712,36.080086,3274,68.998947,4800
1400000US06037120300,6037120300,2017,404,363,89.849998,322,41,no,5521,596,10.795146,1858,33.653324,5521
1400000US06037120400,6037120400,2017,541,438,80.959999,374,64,no,7017,1227,17.486105,3085,43.964657,7036
1400000US06037121010,6037121010,2017,4240,3677,86.720001,3160,517,no,4461,954,21.38534,1819,40.775612,4461
1400000US06037121020,6037121020,2017,638,563,88.239998,500,63,no,3615,379,10.484094,1392,38.506226,3656
1400000US06037121102,6037121102,2017,281,232,82.559998,191,41,yes,2438,464,19.031994,1420,58.244461,2460
1400000US06037121210,6037121210,2017,372,312,83.870003,256,56,yes,2945,387,13.140917,1155,39.219017,3083
1400000US06037121222,6037121222,2017,1384,1226,88.580002,1097,129,no,5480,1621,29.580292,3624,66.131386,5480
1400000US06037121600,6037121600,2017,102,83,81.370003,68,15,no,2405,185,7.6923075,452,18.794178,2423
1400000US06037121801,6037121801,2017,483,433,89.650002,406,27,no,2890,722,24.982698,1674,57.923874,2907
1400000US06037121900,6037121900,2017,433,369,85.220001,322,47,no,3607,680,18.852232,1631,45.217632,3624
1400000US06037122000,6037122000,2017,564,442,78.370003,323,119,no,6183,527,8.5233707,2233,36.115154,6183
1400000US06037122122,6037122122,2017,610,512,83.93,471,41,no,2608,676,25.920246,1723,66.065948,2610
1400000US06037122200,6037122200,2017,345,287,83.190002,249,38,yes,3957,566,14.303765,1783,45.059387,3957
1400000US06037122420,6037122420,2017,638,565,88.559998,518,47,no,4362,844,19.348923,2281,52.292526,4370
1400000US06037123010,6037123010,2017,1846,1617,87.589996,1489,128,no,4235,1475,34.828808,2679,63.25856,4247
1400000US06037123301,6037123301,2017,573,513,89.529999,473,40,no,4203,731,17.39234,1585,37.711159,4221
1400000US06037123303,6037123303,2017,759,672,88.540001,620,52,no,2941,777,26.419584,1601,54.437267,2978
1400000US06037123420,6037123420,2017,1732,1533,88.510002,1350,183,no,4505,980,21.753607,2382,52.874584,4505
1400000US06037123510,6037123510,2017,806,707,87.720001,632,75,no,4771,998,20.918047,2175,45.587929,4876
1400000US06037123601,6037123601,2017,1861,1529,82.160004,1290,239,no,4889,705,14.420127,1570,32.112907,4986
1400000US06037123602,6037123602,2017,690,566,82.029999,483,83,no,3471,432,12.445981,1450,41.774704,3471
1400000US06037123700,6037123700,2017,698,556,79.660004,434,122,no,4199,536,12.764944,1363,32.46011,4199
1400000US06037123901,6037123901,2017,1988,1806,90.849998,1655,151,no,4248,806,18.973635,1942,45.71563,4248
1400000US06037124102,6037124102,2017,791,694,87.739998,631,63,no,3860,1054,27.3057,1960,50.777203,3873
1400000US06037124201,6037124201,2017,817,722,88.370003,622,100,no,3056,551,18.030106,999,32.689789,3056
1400000US06037124300,6037124300,2017,401,342,85.290001,296,46,no,3434,438,12.754805,1308,38.089691,3483
1400000US06037124600,6037124600,2017,1856,817,44.02,628,189,no,3148,290,9.2121983,703,22.331638,3148
1400000US06037124700,6037124700,2017,626,199,31.790001,154,45,no,5357,258,4.8161283,1099,20.515213,5453
1400000US06037124902,6037124902,2017,371,268,72.239998,226,42,no,2824,508,17.988668,1112,39.37677,2836
1400000US06037125101,6037125101,2017,2498,1896,75.900002,1556,340,no,3114,346,11.111111,952,30.571611,3114
1400000US06037125102,6037125102,2017,639,153,23.940001,113,40,no,3111,345,11.089682,951,30.568949,3111
1400000US06037125310,6037125310,2017,723,518,71.650002,446,72,no,5172,1098,21.229698,2269,43.870842,5215
1400000US06037125322,6037125322,2017,408,343,84.07,311,32,no,3205,954,29.765991,1605,50.078003,3205
1400000US06037125600,6037125600,2017,438,356,81.279999,289,67,no,2571,334,12.991055,639,24.854143,2571
1400000US06037127210,6037127210,2017,2517,2212,87.879997,2007,205,no,5945,1255,21.110176,3004,50.529858,5945
1400000US06037127400,6037127400,2017,526,465,88.400002,415,50,no,6671,1556,23.324839,4275,64.083344,6685
1400000US06037127603,6037127603,2017,788,684,86.800003,628,56,no,3017,832,27.577063,1836,60.855156,3023
1400000US06037127803,6037127803,2017,253,131,51.779999,106,25,no,4301,1207,28.063242,2452,57.009998,4301
1400000US06037127805,6037127805,2017,518,438,84.559998,401,37,no,3583,749,20.90427,2199,61.37315,3875
1400000US06037127806,6037127806,2017,2594,1906,73.480003,1573,333,no,3024,813,26.88492,2025,66.964287,3047
1400000US06037127910,6037127910,2017,1285,813,63.27,674,139,no,5160,1148,22.248062,3363,65.174416,5218
1400000US06037127920,6037127920,2017,753,667,88.580002,612,55,no,4479,1252,27.952667,1978,44.161644,4527
1400000US06037128102,6037128102,2017,915,642,70.160004,590,52,no,5012,1630,32.521946,3082,61.492416,5012
1400000US06037128302,6037128302,2017,798,721,90.349998,663,58,no,4718,1416,30.012718,3153,66.829163,4718
1400000US06037128602,6037128602,2017,494,277,56.07,198,79,no,3706,372,10.037777,876,23.637344,3708
1400000US06037128802,6037128802,2017,2076,1479,71.239998,1191,288,no,4974,227,4.5637312,760,15.279453,4974
1400000US06037128910,6037128910,2017,222,78,35.139999,51,27,no,4258,292,6.8576798,801,18.811649,4293
1400000US06037131022,6037131022,2017,496,443,89.309998,401,42,no,3001,511,17.027657,1353,45.084972,3004
1400000US06037131023,6037131023,2017,398,329,82.660004,286,43,no,2550,695,27.254902,1072,42.039215,2550
1400000US06037131100,6037131100,2017,405,324,80,266,58,no,3217,466,14.485545,963,29.934721,3226
1400000US06037131200,6037131200,2017,602,421,69.93,316,105,no,3256,276,8.4766588,863,26.504913,3256
1400000US06037131300,6037131300,2017,483,413,85.510002,357,56,no,5401,928,17.182003,2028,37.548603,5425
1400000US06037131600,6037131600,2017,3454,2390,69.199997,1911,479,no,4900,560,11.428572,1580,32.2449,4913
1400000US06037131701,6037131701,2017,35,24,68.57,17,7,no,4764,1147,24.076406,2095,43.975651,4764
1400000US06037131801,6037131801,2017,383,332,86.68,291,41,no,3041,496,16.310425,1215,39.953964,3051
1400000US06037131900,6037131900,2017,439,365,83.139999,295,70,no,4741,636,13.414891,1633,34.44421,4760
1400000US06037132001,6037132001,2017,385,312,81.040001,227,85,no,3372,319,9.4602613,817,24.228945,3386
1400000US06037132002,6037132002,2017,6107,4927,80.68,4058,869,no,3394,483,14.230996,1002,29.522688,3413
1400000US06037132301,6037132301,2017,393,332,84.480003,292,40,no,3732,916,24.544479,1865,49.973206,3741
1400000US06037132501,6037132501,2017,12,9,75,7,2,no,4074,853,20.937653,1435,35.22337,4448
1400000US06037132700,6037132700,2017,2083,1792,86.029999,1515,277,no,5284,1096,20.741861,2632,49.810749,5313
1400000US06037133000,6037133000,2017,468,399,85.260002,339,60,no,4319,803,18.592266,1289,29.844872,4460
1400000US06037133101,6037133101,2017,399,344,86.220001,297,47,no,2402,414,17.235638,915,38.093254,2487
1400000US06037133102,6037133102,2017,2079,1185,57,819,366,no,3098,534,17.236927,1181,38.121368,3209
1400000US06037134001,6037134001,2017,762,710,93.18,661,49,no,3753,932,24.833467,1899,50.599522,3780
1400000US06037134002,6037134002,2017,396,229,57.830002,229,0,no,4075,554,13.595092,1735,42.576687,4075
1400000US06037134101,6037134101,2017,502,423,84.260002,362,61,no,5265,651,12.364673,1563,29.686609,5276
1400000US06037134103,6037134103,2017,523,446,85.279999,419,27,no,4351,487,11.192829,1444,33.187775,4445
1400000US06037134104,6037134104,2017,384,345,89.839996,283,62,no,4312,583,13.520409,1455,33.743042,4333
1400000US06037134302,6037134302,2017,434,355,81.800003,285,70,no,3707,313,8.4434853,902,24.332344,3725
1400000US06037134303,6037134303,2017,675,603,89.330002,564,39,no,6059,681,11.239478,1621,26.75359,6193
1400000US06037134304,6037134304,2017,1104,909,82.339996,778,131,no,2743,430,15.676267,825,30.076559,2891
1400000US06037134421,6037134421,2017,602,132,21.93,96,36,no,3943,197,4.9961958,391,9.9163074,3943
1400000US06037134422,6037134422,2017,253,174,68.769997,134,40,no,4774,226,4.7339759,678,14.201927,4774
1400000US06037134423,6037134423,2017,380,155,40.790001,105,50,no,3525,293,8.3120565,594,16.851065,3525
1400000US06037134520,6037134520,2017,1380,1211,87.75,1049,162,no,5934,915,15.419616,3044,51.297607,5934
1400000US06037134522,6037134522,2017,716,647,90.360001,607,40,no,3935,1144,29.072428,2565,65.184242,3935
1400000US06037134720,6037134720,2017,1449,1190,82.129997,1018,172,no,4645,603,12.981701,1487,32.012917,4645
1400000US06037134801,6037134801,2017,433,376,86.839996,315,61,no,3155,302,9.5721073,1052,33.343899,3164
1400000US06037135102,6037135102,2017,396,198,50,149,49,no,3936,139,3.5315042,574,14.583333,3961
1400000US06037135202,6037135202,2017,806,107,13.28,72,35,no,4624,455,9.8399658,657,14.208478,4624
1400000US06037135204,6037135204,2017,871,216,24.799999,164,52,no,3056,169,5.5301046,441,14.430628,3111
1400000US06037137000,6037137000,2017,3549,911,25.67,684,227,no,4924,289,5.8692122,799,16.226645,4948
1400000US06037137104,6037137104,2017,827,667,80.650002,549,118,no,2950,417,14.135593,624,21.152542,2950
1400000US06037137203,6037137203,2017,782,510,65.220001,397,113,no,3500,248,7.0857143,677,19.342857,3505
1400000US06037137301,6037137301,2017,508,195,38.389999,161,34,no,2344,102,4.3515358,256,10.921502,2344
1400000US06037137302,6037137302,2017,2056,741,36.040001,543,198,yes,4493,226,5.0300469,647,14.400178,4493
1400000US06037137401,6037137401,2017,694,93,13.4,59,34,no,4301,150,3.487561,481,11.183446,4345
1400000US06037137402,6037137402,2017,422,79,18.719999,50,29,no,4908,313,6.3773432,1152,23.471882,4977
1400000US06037137501,6037137501,2017,3034,1916,63.150002,1477,439,no,4359,394,9.0387707,744,17.068134,4397
1400000US06037139001,6037139001,2017,319,117,36.68,79,38,no,5389,511,9.4822788,976,18.110968,5389
1400000US06037139200,6037139200,2017,375,246,65.599998,208,38,no,5869,798,13.596865,1429,24.34827,5869
1400000US06037139301,6037139301,2017,776,634,81.699997,513,121,no,4603,249,5.4095154,822,17.85792,4603
1400000US06037139402,6037139402,2017,3279,1295,39.490002,1025,270,no,2899,134,4.6222835,376,12.96999,2899
1400000US06037139502,6037139502,2017,543,342,62.98,250,92,no,3019,311,10.301424,447,14.806228,3021
1400000US06037139600,6037139600,2017,563,136,24.16,100,36,no,4976,678,13.625401,1236,24.839228,5019
1400000US06037139701,6037139701,2017,556,29,5.2199998,19,10,no,5425,202,3.7235024,263,4.8479261,5520
1400000US06037141101,6037141101,2017,718,179,24.93,143,36,no,4857,453,9.326745,953,19.621166,4857
1400000US06037141304,6037141304,2017,819,234,28.57,178,56,no,2923,306,10.468697,713,24.392748,2952
1400000US06037141400,6037141400,2017,555,85,15.32,67,18,no,4818,179,3.7152345,904,18.762972,4818
1400000US06037143200,6037143200,2017,826,549,66.459999,455,94,no,4295,423,9.8486614,902,21.001163,4295
1400000US06037143302,6037143302,2017,1599,862,53.91,688,174,no,4280,268,6.261682,805,18.808411,4291
1400000US06037143700,6037143700,2017,222,49,22.07,42,7,yes,3827,196,5.1215053,310,8.1003399,3827
1400000US06037143801,6037143801,2017,969,60,6.1900001,43,17,no,3066,83,2.7071102,265,8.6431837,3066
1400000US06037181000,6037181000,2017,1063,820,77.139999,678,142,no,6234,442,7.0901508,884,14.180302,6276
1400000US06037181400,6037181400,2017,791,420,53.099998,293,127,no,4370,528,12.08238,1403,32.105263,4511
1400000US06037181500,6037181500,2017,913,528,57.830002,412,116,no,3913,244,6.2356248,746,19.064657,3913
1400000US06037181600,6037181600,2017,2332,1469,62.990002,1090,379,no,3139,295,9.3978977,851,27.110544,4691
1400000US06037183101,6037183101,2017,1221,1029,84.279999,892,137,no,3773,594,15.743441,1219,32.308506,3806
1400000US06037183104,6037183104,2017,269,225,83.639999,187,38,no,2222,181,8.1458149,625,28.127813,2222
1400000US06037183220,6037183220,2017,261,225,86.209999,202,23,no,3905,573,14.673495,1469,37.618439,3996
1400000US06037183221,6037183221,2017,121,118,97.519997,118,0,no,3230,600,18.575851,1477,45.727554,3326
1400000US06037183401,6037183401,2017,385,292,75.839996,242,50,no,2332,189,8.1046314,933,40.008575,2366
1400000US06037183402,6037183402,2017,318,261,82.080002,217,44,no,3089,635,20.556814,1048,33.926838,3192
1400000US06037183510,6037183510,2017,1412,1247,88.309998,1025,222,no,2780,348,12.517985,876,31.510792,2804
1400000US06037183520,6037183520,2017,407,382,93.860001,351,31,no,3805,1083,28.462549,2293,60.262814,3890
1400000US06037183702,6037183702,2017,227,209,92.07,167,42,no,2882,510,17.696045,1040,36.086052,2911
1400000US06037183810,6037183810,2017,588,537,91.330002,486,51,no,4366,1568,35.913879,2224,50.939075,4373
1400000US06037185101,6037185101,2017,552,428,77.540001,352,76,no,2236,362,16.189625,874,39.087658,2266
1400000US06037185102,6037185102,2017,495,357,72.120003,315,42,no,4012,651,16.22632,1570,39.132603,4068
1400000US06037185204,6037185204,2017,433,65,15.01,42,23,no,1951,209,10.712455,509,26.089186,1951
1400000US06037185310,6037185310,2017,1051,949,90.290001,850,99,no,3327,393,11.812444,1820,54.703938,3327
1400000US06037186100,6037186100,2017,475,307,64.629997,217,90,no,5131,410,7.9906449,1381,26.914831,5132
1400000US06037186302,6037186302,2017,203,176,86.699997,146,30,no,5205,996,19.135447,1670,32.084534,5248
1400000US06037186401,6037186401,2017,1979,1677,84.739998,1458,219,no,3668,996,27.153763,2184,59.541985,3668
1400000US06037186404,6037186404,2017,356,320,89.889999,283,37,no,2802,633,22.591007,1450,51.748753,2802
1400000US06037187101,6037187101,2017,282,240,85.110001,192,48,no,3089,407,13.175785,747,24.182583,3110
1400000US06037187102,6037187102,2017,1463,944,64.519997,746,198,no,3311,775,23.406826,1310,39.565086,3339
1400000US06037187300,6037187300,2017,388,317,81.699997,250,67,no,3376,248,7.3459716,529,15.669432,3376
1400000US06037188201,6037188201,2017,455,74,16.26,52,22,no,3331,269,8.0756531,691,20.744522,3339
1400000US06037188300,6037188300,2017,298,232,77.849998,208,24,no,3569,198,5.5477724,383,10.731297,3576
1400000US06037189201,6037189201,2017,463,389,84.019997,331,58,no,3537,676,19.112242,1571,44.416172,3537
1400000US06037189501,6037189501,2017,324,245,75.620003,206,39,no,2301,526,22.859627,712,30.943068,2301
1400000US06037189905,6037189905,2017,372,232,62.369999,179,53,no,2216,313,14.124549,705,31.814079,2241
1400000US06037190102,6037190102,2017,1469,1273,86.660004,1073,200,no,2896,602,20.787292,1475,50.93232,2896
1400000US06037190510,6037190510,2017,531,492,92.660004,445,47,no,4523,1502,33.208046,2654,58.677868,4568
1400000US06037190701,6037190701,2017,141,123,87.230003,111,12,no,2205,487,22.086168,730,33.106575,2205
1400000US06037190901,6037190901,2017,1170,1102,94.190002,991,111,no,4612,1284,27.840416,2409,52.233303,4629
1400000US06037190902,6037190902,2017,1066,930,87.239998,815,115,no,3955,1297,32.79393,2284,57.749683,4002
